project_id	geoname_id	usd	precision_code	location_type_code	latitude	longitude
P083051	3904221	28400000	1	PPL	-17.45	-66.38333
P083051	3904729	28400000	1	PPL	-17.10916	-63.59514
P083051	3904907	28400000	4	ADM1	-17.5	-61.5
P083051	3905074	28400000	1	PPL	-16.73333	-62.68333
P083051	3905119	28400000	1	PPL	-20.74744	-68.04986
P083051	3905156	28400000	1	PPL	-16.82615	-63.48007
P083051	3905159	28400000	1	PPL	-16.23717	-68.85063
P083051	3905453	28400000	1	PPL	-17.78333	-62.86667
P083051	3905462	28400000	1	PPL	-17.48333	-63.7
P083051	3905621	28400000	1	PPL	-16.27491	-62.50354
P083051	3905658	28400000	1	PPL	-16.36667	-60.95
P083051	3905774	28400000	1	PPL	-17.96667	-63.31667
P083051	3905789	28400000	1	PPL	-14.46667	-67.58333
P083051	3905792	28400000	1	PPL	-14.81667	-66.85
P083051	3905800	28400000	1	PPL	-17.51667	-65.91667
P083051	3905896	28400000	1	PPL	-16.95	-68.96667
P083051	3905922	28400000	1	PPL	-21.15639	-67.6805
P083051	3906038	28400000	1	PPL	-19.63721	-67.67518
P083051	3906127	28400000	1	PPL	-18.09443	-64.58287
P083051	3906194	28400000	1	PPL	-17.39799	-66.03825
P083051	3906209	28400000	1	PPL	-14.44125	-67.52781
P083051	3906478	28400000	1	PPL	-14.31667	-67.38333
P083051	3906791	28400000	1	PPL	-17.39228	-66.27838
P083051	3906794	28400000	1	PPL	-19.23278	-66.9419
P083051	3907080	28400000	1	PPL	-17.54234	-65.83472
P083051	3907158	28400000	1	PPL	-17	-63.23333
P083051	3907200	28400000	1	PPL	-16.26667	-68.63333
P083051	3907291	28400000	1	PPL	-15.53333	-69.25
P083051	3907361	28400000	1	PPL	-16.39959	-68.47753
P083051	3907580	28400000	4	ADM1	-20.66667	-67
P083051	3907646	28400000	1	PPL	-17.35168	-63.39282
P083051	3907744	28400000	1	PPL	-17.75	-64.81667
P083051	3907761	28400000	1	PPL	-17.65	-65.4
P083051	3908687	28400000	1	PPL	-19.19634	-67.06132
P083051	3909010	28400000	1	PPL	-17.65	-62.75
P083051	3909233	28400000	4	ADM1	-18.66667	-67.5
P083051	3909360	28400000	1	PPL	-17.23333	-62.81667
P083051	3909446	28400000	3	ADM2	-15.91667	-62.5
P083051	3910027	28400000	1	PPL	-17.33866	-63.2505
P083051	3910343	28400000	1	PPL	-17.11876	-63.231
P083051	3910758	28400000	1	PPL	-15.25	-68.16667
P083051	3911334	28400000	1	PPL	-19.85066	-68.24847
P083051	3912150	28400000	1	PPL	-19.65086	-63.67478
P083051	3912196	28400000	1	PPL	-17.88855	-63.32875
P083051	3912418	28400000	1	PPL	-17.55	-63.21667
P083051	3913358	28400000	1	PPL	-16.75	-68.83333
P083051	3913855	28400000	1	PPL	-13.75	-68.15
P083051	3914790	28400000	1	PPL	-19.01317	-66.77673
P083051	3915318	28400000	1	PPL	-19.42336	-63.52926
P083051	3915409	28400000	1	PPL	-16.58333	-68.86667
P083051	3915436	28400000	1	PPLA3	-15.49756	-67.88332
P083051	3915590	28400000	1	PPL	-17.22554	-63.21167
P083051	3917939	28400000	1	PPL	-21.52661	-64.17299
P083051	3918031	28400000	1	PPL	-16.96667	-63.26667
P083051	3918100	28400000	1	PPL	-16.32619	-62.90666
P083051	3918477	28400000	1	PPL	-16.56667	-69.03333
P083051	3918707	28400000	1	PPL	-20.45251	-63.51818
P083051	3919085	28400000	1	PPLA3	-16.19386	-67.72998
P083051	3919186	28400000	1	ADMD	-16.15	-69.08333
P083051	3919352	28400000	1	PPL	-16.43333	-60.9
P083051	3919703	28400000	1	PPL	-17.9	-64.48333
P083051	3919813	28400000	1	PPL	-17.35	-65.86667
P083051	3919966	28400000	4	ADM1	-17.5	-65.66667
P083051	3920016	28400000	1	PPL	-17.58777	-65.93253
P083051	3921141	28400000	1	PPL	-19.79151	-63.19864
P083051	3921355	28400000	1	PPL	-18.90208	-66.77048
P083051	3921892	28400000	3	ADM2	-17.5	-65
P083051	3922012	28400000	1	PPL	-21.68861	-65.20473
P083051	3922037	28400000	1	PPL	-15.81667	-67.55
P083051	3922091	28400000	1	PPL	-15.75	-69.06667
P083051	3922414	28400000	1	PPL	-20.03849	-63.51833
P083051	3922722	28400000	1	PPL	-20.00808	-65.65414
P083051	3922878	28400000	1	PPL	-18.78925	-63.30066
P083051	3922965	28400000	1	PPL	-17.45659	-63.65876
P083051	3923015	28400000	3	PPL	-20.43227	-63.28147
P083051	3923283	28400000	1	PPL	-16.33333	-68.5
P083051	3923506	28400000	1	PPL	-17.85	-63.33333
P083051	3923753	28400000	1	PPL	-17.56667	-66.01667
P083051	3923770	28400000	1	PPL	-17.56854	-65.76883
P083051	3923800	28400000	1	PPL	-14.71942	-68.41436
P083051	3923984	28400000	1	PPL	-18.77934	-67.50753
P083051	3923999	28400000	1	PPL	-16.1699	-69.07919
P083051	3924610	28400000	1	PPL	-16.05	-68.68333
P083051	6300765	28400000	1	AIRP	-15.93292	-63.1554
P083051	6621199	28400000	1	ADM3	-20.36738	-64.00421
P083051	6621203	28400000	1	ADM3	-20.75485	-63.2328
P083051	6621205	28400000	1	ADM3	-19.94885	-64.06197
P083051	6621217	28400000	1	ADM3	-20.48481	-63.82822
P083051	6621219	28400000	1	ADM3	-19.9655	-63.78061
P083108	584577	450000000	1	PPL	40.69574	46.51165
P083108	584649	450000000	1	PPLA	40.61832	47.15014
P083108	584650	450000000	4	ADM1	40.66667	47
P083108	584783	450000000	4	ADM1	40.41667	47.75
P083108	584791	450000000	1	PPLA	40.51902	47.65423
P083108	584821	450000000	1	PPLA	40.99249	45.62838
P083108	584861	450000000	4	ADM1	41	45.75
P083108	584962	450000000	1	PPL	40.26761	48.40919
P083108	585059	450000000	4	ADM1	40.83333	46.08333
P083108	585229	450000000	1	PPL	40.1618	48.67766
P083108	585241	450000000	1	PPL	41.1559	45.45066
P083108	585376	450000000	1	PPL	40.04031	49.09952
P083108	585428	450000000	1	PPL	40.45293	47.90964
P083108	585686	450000000	4	ADM1	40.25	48.16667
P083108	585763	450000000	1	PPLA	40.34532	48.15085
P083108	585802	450000000	1	PPL	40.94595	45.73175
P083108	585967	450000000	4	ADM1	40.5	46.33333
P083108	586024	450000000	1	PPL	40.28242	48.36567
P083108	586112	450000000	4	ADM1	40.58333	46.66667
P083108	586482	450000000	4	ADM1	40.58333	47.83333
P083108	586523	450000000	1	PPLA	40.68278	46.36056
P083108	586692	450000000	1	PPL	40.9033	45.88564
P083108	587078	450000000	1	PPL	40.4444	49.80566
P083108	587081	450000000	4	ADM1	40.39528	49.88222
P083108	587362	450000000	1	PPLA	41.11889	45.45389
P083108	587376	450000000	4	ADM1	40.58333	47.41667
P083108	801002	450000000	1	PPL	40.65876	46.85248
P083108	807231	450000000	1	PPL	40.09902	48.81886
P083108	823978	450000000	1	PPL	40.26401	48.54592
P083108	824429	450000000	1	PPL	41.273	45.35151
P083108	825073	450000000	1	PPL	40.04703	49.04851
P083108	828297	450000000	4	ADM1	41.25	45.5
P083108	828298	450000000	4	ADM1	40.65	46.35
P083108	828302	450000000	4	ADM1	40.91667	46.41667
P083108	828307	450000000	4	ADM1	40.58333	47.16667
P083108	828315	450000000	4	ADM1	40.08333	48.91667
P083108	863771	450000000	1	PPL	40.33806	49.77669
P083110	611802	19000000	1	PPL	42.02528	44.14266
P083110	614292	19000000	1	PPL	41.99508	44.41425
P083110	615086	19000000	1	PPL	42.03333	43.55
P083110	615937	19000000	1	PPL	41.91438	44.54318
P083110	7668027	19000000	1	TNL	42.05329	43.49704
P083110	865540	19000000	4	ADM1	42.32	44.14
P083126	718075	14000000	6	PCLI	41.66667	21.75
P083126	785841	14000000	4	RGN	42	21.41667
P083126	785842	14000000	1	PPLC	41.99646	21.43141
P083126	863486	14000000	4	ADM1	41.01667	21.31667
P083126	863855	14000000	4	ADM1	41.79306	20.83222
P083126	863862	14000000	4	ADM1	41.51667	20.95
P083126	863873	14000000	4	ADM1	42.08944	21.77278
P083126	863901	14000000	4	ADM1	41.28139	20.63361
P083126	863907	14000000	4	ADM1	42.04444	20.9025
P083172	184737	730000	5	PRK	-1.36667	36.83333
P083187	1444366	120000000	4	ADM1	30.25	79.25
P083250	192950	18000000	8	PCLI	1	38
P083322	124924	180000000	1	PPL	31.49	48.8689
P083322	1786770	180000000	1	PPLA3	28.76667	104.62383
P083322	1788855	180000000	1	PPL	28.51541	103.60934
P083322	1797203	180000000	1	PPL	31.50597	105.35479
P083322	1800627	180000000	3	PPLA3	31.45934	104.75424
P083322	1810228	180000000	1	PPL	26.59782	101.53
P083322	264136	180000000	1	HLL	38.4	21.33333
P083322	6913046	180000000	1	PPL	31.12534	104.3333
P083322	6929460	180000000	1	PPLA3	26.58509	101.71276
P083325	1024292	100000000	1	PPL	-24.78861	34.31278
P083325	1024552	100000000	1	PPLA	-25.05194	33.64417
P083325	1031835	100000000	1	PPL	-22.84472	35.18056
P083325	1036973	100000000	6	PCLI	-18.25	35
P083325	1040201	100000000	1	PPL	-23.32917	35.38139
P083325	1040649	100000000	4	ADM1	-25.5	32.33333
P083325	1045110	100000000	4	ADM1	-23	34.5
P083325	1046058	100000000	4	ADM1	-23.5	33
P083325	1048333	100000000	1	PPL	-25.00833	33.78889
P083325	1089913	100000000	1	PPL	-25.89528	32.56528
P083325	1100358	100000000	1	PPL	-24.72306	34.4425
P083325	1106289	100000000	1	PPLX	-25.92278	32.53889
P083325	6942201	100000000	1	VAL	-18.83333	36.28333
P083351	1055433	129800000	1	PPLA	-25.03249	46.98329
P083351	1055587	129800000	1	ISL	-13.48278	48.23642
P083351	1058090	129800000	1	ISL	-13.31421	48.25899
P083351	1063313	129800000	1	PPL	-16.61667	49.71667
P083351	1064646	129800000	1	BAY	-13.40598	48.28337
P083351	1064707	129800000	1	BAY	-25.05	46.96667
P083351	1069166	129800000	1	PPLA	-19.86586	47.03333
P083351	1070940	129800000	1	PPLC	-18.91368	47.53613
P083351	6297048	129800000	1	AIRP	-13.31207	48.31482
P083377	1527199	15000000	1	PPLA2	42.84194	75.30149
P083377	1527260	15000000	1	PPL	41.34612	72.21708
P083377	1527299	15000000	1	PPLA	42.52277	72.24274
P083377	1527513	15000000	1	PPL	40.76994	73.30068
P083377	1527592	15000000	1	PPLA	41.42866	75.99111
P083377	1527719	15000000	1	PPL	40.25684	72.12793
P083377	1527747	15000000	6	PCLI	41.5	75
P083377	1528512	15000000	1	PPLA2	42.64944	77.08225
P083581	1563141	155210000	1	PPLA2	20.9463	105.845
P083581	1581130	155210000	1	PPLC	21.0245	105.84117
P083581	1905121	155210000	3	ADM2	21.03587	105.82163
P083581	1905122	155210000	3	ADM2	21.02744	105.79026
P083581	1905124	155210000	3	ADM2	21.01348	105.82679
P083581	1905127	155210000	3	ADM2	21.02813	105.85358
P083581	1905129	155210000	3	ADM2	21.06632	105.81972
P083581	1905130	155210000	3	ADM2	21.04219	105.75193
P083581	1905131	155210000	3	ADM2	20.92925	105.83584
P083581	1905132	155210000	3	ADM2	20.99548	105.8128
P083588	1559972	207700000	4	ADM1	9.55	105.91667
P083588	1559975	207700000	4	ADM1	9.8	106.3
P083588	1559977	207700000	4	ADM1	10.1	106
P083588	1564676	207700000	4	ADM1	10.4	106.3
P083588	1566083	207700000	1	PPLA	10.82302	106.62965
P083588	1567069	207700000	1	PPLA	10.53589	106.41366
P083588	1568510	207700000	1	PPLA	10.01245	105.08091
P083588	1574023	207700000	1	PPLA	10.36004	106.35996
P083588	1574717	207700000	5	DLTA	10.33333	106.66667
P083588	1575096	207700000	1	CNL	10.43782	105.05788
P083588	1575788	207700000	4	ADM1	10.7	106.16667
P083588	1578992	207700000	1	PPL	9.95472	105.12056
P083588	1579008	207700000	4	ADM1	10	105.16667
P083588	1581188	207700000	4	ADM1	10.11667	105.5
P083588	1581755	207700000	1	PPL	9.23444	105.45833
P083588	1582562	207700000	4	ADM1	10.58333	105.63333
P083588	1584284	207700000	1	PPL	9.72417	106.08111
P083588	1585345	207700000	1	CNL	10.33974	106.40259
P083588	1585751	207700000	5	STM	10.31667	105.91667
P083588	1586443	207700000	1	PPLA	9.17682	105.15242
P083588	1586576	207700000	5	STM	10.31667	105.56667
P083588	1587974	207700000	4	ADM1	10.16667	106.5
P083588	1591474	207700000	1	PPLA	9.29414	105.72776
P083588	1594446	207700000	4	ADM1	10.5	105.16667
P083588	1905495	207700000	3	ADM2	10.79875	105.19001
P083588	1905675	207700000	4	ADM1	9.3	105.5
P083588	1905678	207700000	4	ADM1	9.08333	105.08333
P083588	7506719	207700000	4	ADM1	9.77605	105.46412
P083742	1213519	92800000	3	ADM2	1.2819	99.4768
P083742	1213642	92800000	4	ADM1	2	99
P083742	1213765	92800000	3	ADM2	2.8883	98.8759
P083742	1214801	92800000	3	ADMD	2.41667	99.75
P083742	1214929	92800000	3	ADM2	2.9827	98.4398
P083742	1215554	92800000	3	ADM2	3	99.5
P083742	1621176	92800000	4	ADM1	-7.75	110.5
P083742	1623079	92800000	3	ADM2	-8.1793	111.8943
P083742	1623178	92800000	3	ADM2	-6.9471	111.8976
P083742	1623890	92800000	2	PPLA3	0.5273	122.3463
P083742	1624237	92800000	3	ADM2	-7.29611	110.15833
P083742	1624924	92800000	3	ADM2	-0.81667	103.46667
P083742	1625748	92800000	2	PPL	0.55	123.2
P083742	1626188	92800000	3	ADMD	-8.76701	117.97256
P083742	1626190	92800000	3	ADM2	-9.9122	120.3133
P083742	1626193	92800000	3	ADMD	-9.5	119.25
P083742	1626197	92800000	4	ADM1	-1	100.5
P083742	1626229	92800000	4	ADM1	1.25	124.83333
P083742	1626230	92800000	4	ADM1	-4.3935	122.2149
P083742	1626231	92800000	4	ADM1	-0.9166	122.3538
P083742	1626380	92800000	3	ADM2	-7.0949	106.7155
P083742	1626440	92800000	3	ADM2	-6.41667	107.5
P083742	1626645	92800000	3	ADM2	-0.79183	100.65932
P083742	1626646	92800000	3	ADM2	-0.7924	100.6595
P083742	1626894	92800000	3	ADM2	-5.1812	120.1334
P083742	1627545	92800000	3	ADM2	-6.1377	106.1013
P083742	1628775	92800000	3	ADM2	3.4274	125.5813
P083742	1628978	92800000	3	ADMD	1.5	109.25
P083742	1630788	92800000	3	ADMD	0	109.25
P083742	1631300	92800000	3	ADM2	-1.4893	100.7974
P083742	1632316	92800000	2	PPLA3	-2.3357	115.4749
P083742	1633373	92800000	3	ADM2	-1.0076	100.615
P083742	1633791	92800000	4	ADM1	-8.65738	121.07937
P083742	1633792	92800000	4	ADM1	-8.74	117.5333
P083742	1634193	92800000	3	ADMD	-8.5	121
P083742	1634644	92800000	3	ADM2	-2.494	104.2822
P083742	1634727	92800000	3	ADM2	-4.8685	122.7095
P083742	1635409	92800000	3	ADM2	-1.4418	102.117
P083742	1636028	92800000	3	ADM2	-4.9759	119.6077
P083742	1636066	92800000	2	PPL	0.4655	121.9386
P083742	1636422	92800000	3	ADM2	-8.5754	120.2672
P083742	1636713	92800000	3	ADM2	-8.1465	112.65033
P083742	1636815	92800000	3	ADM2	-6.75889	108.24944
P083742	1637366	92800000	3	ADM2	-8.75	116.33333
P083742	1637367	92800000	3	ADM2	-8.5	116.16667
P083742	1637692	92800000	3	ADMD	0.08333	100.41667
P083742	1639093	92800000	3	ADM2	-6.9975	108.5555
P083742	1639753	92800000	3	ADM2	-3.68156	121.43318
P083742	1640657	92800000	3	ADMD	-7.83333	112.25
P083742	1641899	92800000	4	ADM1	-2.5	115.5
P083742	1641900	92800000	4	ADM1	0	110.5
P083742	1642668	92800000	4	ADM1	-7.7394	112.5099
P083742	1642669	92800000	4	ADM1	-7.5	110
P083742	1642672	92800000	4	ADM1	-6.75	107.5
P083742	1642856	92800000	4	ADM1	-1.5	103
P083742	1643077	92800000	3	ADM2	-6.44806	108.19194
P083742	1643245	92800000	3	ADMD	-2.58333	115.38333
P083742	1643246	92800000	3	ADMD	-2.78333	115.26667
P083742	1643604	92800000	3	ADM2	-7.83611	110.59278
P083742	1643807	92800000	3	ADM2	-5.16667	119.66667
P083742	1644408	92800000	3	ADMD	-7.5	107.83333
P083742	1644905	92800000	3	ADMD	-3.5	120
P083742	1644931	92800000	3	ADMD	-8.5	121.5
P083742	1645322	92800000	3	ADM2	-0.4892	120.0087
P083742	1646169	92800000	3	ADM2	-6.7396	108.5091
P083742	1647498	92800000	3	ADM2	-4.8249	122.0311
P083742	1648064	92800000	3	ADM2	-7.0463	108.9009
P083742	1648256	92800000	4	ADMD	-4.75	120.16667
P083742	1648339	92800000	3	ADM2	0.7103	123.9477
P083742	1648758	92800000	3	ADM2	-8.5	118.75
P083742	1649264	92800000	3	ADM2	-9.25	124.66667
P083742	1649879	92800000	3	ADM2	-7	109.91667
P083742	1650117	92800000	3	ADM2	-7.83444	110.51667
P083742	1923045	92800000	4	ADM1	-6.5	106.25
P083742	1923046	92800000	4	ADM1	0.693	122.4704
P083742	1974329	92800000	2	PPLA2	-3.8539	122.042
P083742	6199035	92800000	3	ADM2	-7.4275	110.16194
P083742	6264410	92800000	3	ADM2	-7.66472	110.25472
P083742	6606769	92800000	3	ADM2	-6.2525	107.49639
P083742	6698251	92800000	3	ADM2	1.21291	124.59708
P083742	6755517	92800000	3	ADM2	1.2537	124.83
P083742	6755524	92800000	3	ADM3	1.3205	124.8093
P083742	6960133	92800000	3	ADM2	0.5728	122.2337
P083742	6965895	92800000	3	ADM2	-2.5577	121.3242
P083751	2220957	33570000	1	PPLC	3.86667	11.51667
P083751	2233387	33570000	6	PCLI	6	12.5
P083751	2361809	33570000	6	PCLI	12.5	-1.66667
P083751	2420477	33570000	6	PCLI	10.83333	-10.66667
P083751	2422465	33570000	1	PPLC	9.53795	-13.67729
P083751	2453866	33570000	6	PCLI	18	-2
P083751	6296409	33570000	1	AIRP	12.35319	-1.51242
P083751	6297167	33570000	1	AIRP	12.53333	-7.95
P083780	1255053	300000000	4	ADM1	11	78
P083780	1264527	300000000	1	PPLA	13.08784	80.27847
P083809	226074	70000000	6	PCLI	1.25	32.5
P083813	203312	7000000	8	PCLI	-2.5	23.5
P083813	204318	7000000	1	PPL	2.14838	27.99466
P083813	204387	7000000	2	PRK	-0.64735	29.43891
P083813	210039	7000000	2	PRK	-0.27225	27.58629
P083813	211318	7000000	1	PPL	0.7083	22.90966
P083813	215711	7000000	1	PPL	1.85	29.96667
P083813	216281	7000000	5	PPLA	-1.67409	29.22845
P083813	216417	7000000	2	PRK	4.19559	29.48093
P083813	2311615	7000000	5	STM	-0.2869	19.89914
P083813	2313031	7000000	2	STM	1.23126	19.81054
P083813	2314302	7000000	1	PPLC	-4.32758	15.31357
P083813	6942127	7000000	2	RESN	0.91667	29.16667
P083904	3674954	20000000	3	ADM2	6.25	-75.58333
P083904	3687247	20000000	3	ADM2	10.41667	-75.5
P083904	3687926	20000000	3	ADM2	3.41667	-76.55
P083904	3688467	20000000	3	ADM2	7.13717	-73.13277
P083904	3688689	20000000	1	PPLC	4.60971	-74.08175
P083904	3689147	20000000	1	PPLA	10.96854	-74.78132
P083923	1282630	77000000	3	ADM3	26.91667	86.66667
P083923	1282722	77000000	3	ADM3	27.91667	84.25
P083923	1282734	77000000	3	ADM3	28	83.83333
P083923	1282771	77000000	3	ADM3	26.75	86.33333
P083923	1282806	77000000	3	ADM3	27	85.58333
P083923	1282810	77000000	3	ADM3	26.58333	86.75
P083923	1282827	77000000	3	ADM3	28.41667	82.25
P083923	1282837	77000000	3	ADM3	27.66667	83.41667
P083923	1282856	77000000	3	ADM3	27	85.33333
P083923	1282859	77000000	3	ADM3	28.16667	85.33333
P083923	1282888	77000000	3	ADM3	28.08333	82.83333
P083923	1282938	77000000	3	ADM3	27.33333	84.83333
P083923	1282954	77000000	3	ADM3	27.75	83.66667
P083923	1282973	77000000	3	ADM3	27.91667	85.25
P083923	1282985	77000000	1	PPL	26.8999	86.53562
P083923	1282991	77000000	3	ADM3	27.66667	83.91667
P083923	1283085	77000000	3	ADM3	27.41667	85.25
P083923	1283094	77000000	3	ADM3	26.91667	85.83333
P083923	1283161	77000000	1	PPL	26.72958	86.49515
P083923	1283243	77000000	3	ADM3	28.33333	84
P083923	1283251	77000000	3	ADM3	27.66667	82.91667
P083923	1283262	77000000	3	ADM3	28.83333	80.33333
P083923	1283276	77000000	3	ADM3	28.75	80.91667
P083923	1283367	77000000	3	ADM3	28.08333	83.33333
P083923	1283472	77000000	3	ADM3	28	84.91667
P083923	1283489	77000000	3	ADM3	28.11681	82.31712
P083923	1283663	77000000	3	ADM3	28.33333	81.41667
P083923	1283670	77000000	3	ADM3	27.08333	85.08333
P083923	1283676	77000000	3	ADM3	28.16667	81.83333
P083923	1283726	77000000	3	ADM3	27.91667	83.08333
P083923	6254847	77000000	1	PPL	26.79278	86.70361
P083923	7648379	77000000	3	ADM3	26.83	86.01
P083923	7667450	77000000	3	ADM3	28.51746	81.7787
P083929	1163272	50000000	1	PPLA2	30.97433	72.48269
P083929	1164069	50000000	1	PPL	32.92973	72.41583
P083929	1164988	50000000	1	PPL	30.8347	72.07771
P083929	1167710	50000000	4	ADM1	30.86017	72.31976
P083929	1168036	50000000	1	PPL	32.58789	73.04564
P083929	1171502	50000000	1	PPL	29.80028	72.17583
P083929	1171965	50000000	1	PPLA2	29.54051	71.63357
P083929	1174625	50000000	1	PPLA2	31.11556	74.44667
P083929	1175864	50000000	1	PPLA2	32.93313	73.72637
P083929	1177662	50000000	1	PPLA2	32.16167	74.18831
P083929	1179450	50000000	1	PPL	29.7995	71.71958
P083929	1180436	50000000	1	PPL	32.32426	74.34974
P083929	1181096	50000000	1	PPLA2	31.72	72.97889
P083929	1181636	50000000	1	PPLA2	32.93338	72.85853
P083929	1182786	50000000	1	PPL	32.9772	73.89727
P083929	1184249	50000000	1	PPLA2	33.77311	72.3741
P083929	1341474	50000000	1	LCTY	33.21741	72.71084
P083952	3615625	60000000	1	PPL	12.14587	-86.07816
P083952	3615720	60000000	1	PPL	12.91932	-85.97617
P083952	3616019	60000000	1	PPL	11.43927	-85.93891
P083952	3616028	60000000	1	PPL	12.08194	-86.01739
P083952	3616070	60000000	1	PPL	12.42002	-85.79966
P083952	3616088	60000000	1	PPL	13.53166	-86.2871
P083952	3616349	60000000	1	PPL	12.06938	-85.09059
P083952	3616459	60000000	1	PPL	12.53268	-85.71099
P083952	3616609	60000000	1	PPL	12.12943	-85.11523
P083952	3616721	60000000	1	PPL	13.54483	-86.16506
P083952	3616726	60000000	1	PPL	11.25292	-85.87049
P083952	3616753	60000000	1	PPL	12.59725	-85.7617
P083952	3616794	60000000	1	PPL	11.45584	-85.80308
P083952	3616835	60000000	1	PPL	11.8322	-86.30621
P083952	3616848	60000000	1	PPL	12.50497	-86.29942
P083952	3616958	60000000	1	PPL	11.69444	-86.32475
P083952	3617051	60000000	4	ADM1	11.3	-85.75
P083952	3617203	60000000	1	PPL	11.45626	-85.82648
P083952	3617388	60000000	1	PPL	13.45566	-86.40622
P083952	3617459	60000000	1	PPL	11.68758	-84.45616
P083952	3617518	60000000	1	PPL	11.47269	-85.96012
P083952	3617527	60000000	1	PPL	11.56777	-85.8529
P083952	3617667	60000000	1	PPL	11.44199	-85.56019
P083952	3617707	60000000	4	ADM1	12.91667	-85.66667
P083952	3617722	60000000	4	ADM1	12	-86.16667
P083952	3617723	60000000	1	PPLA	11.97444	-86.09417
P083952	3617762	60000000	4	ADM1	12	-86.41667
P083952	3617796	60000000	4	ADM1	13.5	-86.41667
P083952	3617826	60000000	1	PPL	12.66187	-86.44098
P083952	3617891	60000000	1	PPL	13.3044	-86.5696
P083952	3618055	60000000	1	PPL	11.48832	-86.09464
P083952	3618226	60000000	1	PPL	12.12871	-85.40782
P083952	3618482	60000000	1	PPL	12.21635	-85.16595
P083952	3618705	60000000	1	PPL	12.462	-85.33517
P083952	3618717	60000000	1	LCTY	11.67389	-86.37471
P083952	3618908	60000000	1	PPLA	12.10629	-85.36452
P083952	3619008	60000000	1	RSRT	11.61902	-86.32647
P083952	3619193	60000000	4	ADM1	13.16667	-86.33333
P083952	3619194	60000000	1	PPLA	13.09185	-86.35384
P083952	3620169	60000000	3	ADMD	11.78333	-86.33333
P083952	3620243	60000000	1	PPL	12.26756	-85.38196
P083952	3620337	60000000	1	PPL	12.11541	-86.12319
P083952	3620368	60000000	4	ADM1	12.08333	-85.16667
P083952	3620380	60000000	4	ADM1	12.83333	-87.08333
P083952	3620400	60000000	1	PPL	12.88409	-86.0832
P083952	3620457	60000000	1	PPL	11.64752	-86.35805
P083952	3620481	60000000	4	ADM1	11.75	-86.25
P083952	3620544	60000000	1	PPL	12.38386	-85.51157
P083952	3620603	60000000	1	PPL	11.46916	-85.81661
P083952	3620673	60000000	4	ADM1	12.5	-85.5
P083952	3620674	60000000	1	PPLA	12.47224	-85.6586
P083952	3620876	60000000	1	PPL	12.63478	-87.36131
P083952	3830308	60000000	4	ADM1	12.25	-84.25
P083952	7669157	60000000	1	PPL	12.93825	-85.90937
P083965	3911925	10000000	1	PPLG	-16.5	-68.15
P083979	3901742	30000000	1	PPL	-16.65	-68.3
P083979	3904906	30000000	1	PPLA	-17.78629	-63.18117
