GID_LAT	GID_LON	mean_1870-1999	mean_1995-1999	mean_2015-2030	0	-nan	0	-nan
-20.31112	92.8125	296.688	297.198	297.772	0.51	0.171898	1.084	0.365367
-20.31112	94.21875	296.634	297.152	297.728	0.518	0.174626	1.094	0.368805
-20.31112	95.625	296.603	297.129	297.702	0.526	0.177341	1.099	0.370529
-20.31112	97.03125	296.606	297.133	297.707	0.527	0.177677	1.101	0.3712
-20.31112	98.4375	296.631	297.153	297.731	0.522	0.175976	1.1	0.370831
-20.31112	99.84375	296.685	297.196	297.785	0.511	0.172237	1.1	0.370764
-20.31112	101.25	296.793	297.29	297.892	0.497	0.167457	1.099	0.370292
-20.31112	102.65625	296.937	297.421	298.028	0.484	0.162998	1.091	0.367418
-20.31112	104.0625	297.107	297.582	298.192	0.475	0.159875	1.085	0.365188
-20.31112	105.46875	297.322	297.788	298.401	0.466	0.156732	1.079	0.362906
-20.31112	106.875	297.631	298.085	298.698	0.454	0.152538	1.067	0.358498
-20.31112	108.28125	297.986	298.436	299.048	0.45	0.151014	1.062	0.356393
-20.31112	109.6875	298.358	298.804	299.424	0.446	0.149485	1.066	0.357289
-20.31112	111.09375	298.752	299.198	299.833	0.446	0.149288	1.081	0.361839
-20.31112	112.5	299.196	299.646	300.303	0.45	0.150403	1.107	0.369992
-20.31112	113.90625	299.598	300.052	300.733	0.454	0.151536	1.135	0.378841
-20.31112	115.3125	299.937	300.398	301.097	0.461	0.153699	1.16	0.386748
-20.31112	116.71875	300.277	300.782	301.579	0.505	0.168178	1.302	0.4336
-20.31112	118.125	299.823	300.354	301.24	0.531	0.177104	1.417	0.472612
-20.31112	119.53125	299.658	300.196	301.163	0.538	0.179538	1.505	0.502239
-20.31112	120.9375	300.01	300.512	301.56	0.502	0.167328	1.55	0.516649
-20.31112	122.34375	300.376	300.878	301.928	0.502	0.167124	1.552	0.516686
-20.31112	123.75	300.298	300.712	301.796	0.414	0.137863	1.498	0.498838
-20.31112	125.15625	300.044	300.462	301.468	0.418	0.139313	1.424	0.474597
-20.31112	126.5625	299.811	300.315	301.231	0.504	0.168106	1.42	0.473632
-20.31112	127.96875	299.509	300.046	300.907	0.537	0.179293	1.398	0.466764
-20.31112	129.375	299.359	299.872	300.826	0.513	0.171366	1.467	0.490047
-20.31112	130.78125	299.241	299.831	300.775	0.59	0.197165	1.534	0.51263
-20.31112	132.1875	298.954	299.525	300.532	0.571	0.190999	1.578	0.52784
-20.31112	133.59375	298.976	299.566	300.595	0.59	0.19734	1.619	0.541515
-20.31112	135	299.099	299.716	300.767	0.617	0.206286	1.668	0.557675
-20.31112	136.40625	299.157	299.768	300.845	0.611	0.204241	1.688	0.564252
-20.31112	137.8125	299.941	300.505	301.612	0.564	0.188037	1.671	0.55711
-20.31112	139.21875	299.615	300.158	301.265	0.543	0.181233	1.65	0.550707
-20.31112	140.625	299.964	300.49	301.595	0.526	0.175354	1.631	0.543732
-20.31112	142.03125	299.329	299.897	300.964	0.568	0.189758	1.635	0.546222
-20.31112	143.4375	298.608	299.109	300.228	0.501	0.167778	1.62	0.542517
-20.31112	144.84375	297.64	298.177	299.239	0.537	0.180419	1.599	0.537226
-20.31112	146.25	296.77	297.36	298.374	0.59	0.198807	1.604	0.540486
-20.31112	147.65625	296.967	297.555	298.441	0.588	0.198002	1.474	0.496351
-20.31112	149.0625	297.438	297.918	298.652	0.48	0.161378	1.214	0.408152
-20.31112	150.46875	298.02	298.428	299.095	0.408	0.136904	1.075	0.360714
-20.31112	151.875	298.268	298.64	299.295	0.372	0.12472	1.027	0.344321
-20.31112	153.28125	298.279	298.657	299.279	0.378	0.126727	1	0.335257
-20.31112	154.6875	298.204	298.612	299.204	0.408	0.136819	1	0.335341
-20.31112	156.09375	298.247	298.677	299.261	0.43	0.144176	1.014	0.339987
-20.31112	157.5	298.324	298.761	299.347	0.437	0.146485	1.023	0.342916
-20.31112	158.90625	298.363	298.81	299.399	0.447	0.149818	1.036	0.347228
-20.31112	160.3125	298.375	298.83	299.421	0.455	0.152493	1.046	0.350566
-20.31112	161.71875	298.378	298.837	299.432	0.459	0.153832	1.054	0.353243
-20.31112	163.125	298.387	298.852	299.457	0.465	0.155838	1.07	0.358595
-20.31112	164.53125	298.386	298.855	299.476	0.469	0.157179	1.09	0.365299
-20.31112	165.9375	298.37	298.843	299.473	0.473	0.158528	1.103	0.369675
-20.31112	167.34375	298.352	298.833	299.462	0.481	0.161219	1.11	0.372044
-20.31112	168.75	298.363	298.852	299.475	0.489	0.163894	1.112	0.3727
-20.31112	170.15625	298.373	298.864	299.492	0.491	0.164559	1.119	0.375034
-20.31112	171.5625	298.367	298.856	299.492	0.489	0.163892	1.125	0.377052
-20.31112	172.96875	298.345	298.827	299.474	0.482	0.161558	1.129	0.378421
-20.31112	174.375	298.32	298.796	299.451	0.476	0.15956	1.131	0.379123
-20.31112	175.78125	298.308	298.778	299.433	0.47	0.157555	1.125	0.377127
-20.31112	177.1875	298.314	298.777	299.434	0.463	0.155206	1.12	0.375443
-20.31112	178.59375	298.326	298.786	299.449	0.46	0.154194	1.123	0.376434
-20.31112	180	298.268	298.731	299.396	0.463	0.15523	1.128	0.378183
-20.31112	-178.59375	298.221	298.683	299.349	0.462	0.154919	1.128	0.378243
-20.31112	-177.1875	298.195	298.657	299.327	0.462	0.154932	1.132	0.379617
-20.31112	-175.78125	298.163	298.627	299.297	0.464	0.15562	1.134	0.380329
-20.31112	-174.375	298.123	298.594	299.258	0.471	0.157988	1.135	0.380715
-20.31112	-172.96875	298.07	298.543	299.208	0.473	0.158688	1.138	0.38179
-20.31112	-171.5625	298.028	298.497	299.167	0.469	0.157368	1.139	0.382179
-20.31112	-170.15625	297.998	298.461	299.135	0.463	0.15537	1.137	0.381546
-20.31112	-168.75	297.97	298.43	299.105	0.46	0.154378	1.135	0.380911
-20.31112	-167.34375	297.948	298.403	299.08	0.455	0.152711	1.132	0.379932
-20.31112	-165.9375	297.927	298.376	299.057	0.449	0.150708	1.13	0.379288
-20.31112	-164.53125	297.911	298.354	299.036	0.443	0.148702	1.125	0.37763
-20.31112	-163.125	297.897	298.335	299.018	0.438	0.147031	1.121	0.376305
-20.31112	-161.71875	297.892	298.324	299.012	0.432	0.145019	1.12	0.375975
-20.31112	-160.3125	297.886	298.312	299.003	0.426	0.143008	1.117	0.374976
-20.31112	-158.90625	297.884	298.305	298.997	0.421	0.14133	1.113	0.373635
-20.31112	-157.5	297.892	298.306	298.999	0.414	0.138977	1.107	0.371611
-20.31112	-156.09375	297.901	298.309	298.997	0.408	0.136958	1.096	0.367907
-20.31112	-154.6875	297.914	298.318	298.998	0.404	0.13561	1.084	0.363863
-20.31112	-153.28125	297.927	298.329	298.998	0.402	0.134932	1.071	0.359484
-20.31112	-151.875	297.942	298.343	299	0.401	0.13459	1.058	0.355103
-20.31112	-150.46875	297.957	298.357	299.001	0.4	0.134248	1.044	0.350386
-20.31112	-149.0625	297.964	298.366	298.993	0.402	0.134916	1.029	0.345344
-20.31112	-147.65625	297.968	298.373	298.981	0.405	0.135921	1.013	0.339969
-20.31112	-146.25	297.971	298.384	298.97	0.413	0.138604	0.999	0.335268
-20.31112	-144.84375	297.984	298.405	298.968	0.421	0.141283	0.984	0.330219
-20.31112	-143.4375	297.997	298.423	298.969	0.426	0.142954	0.972	0.326178
-20.31112	-142.03125	298.006	298.435	298.969	0.429	0.143957	0.963	0.323148
-20.31112	-140.625	298.017	298.445	298.972	0.428	0.143616	0.955	0.320452
-20.31112	-139.21875	298.035	298.46	298.977	0.425	0.142601	0.942	0.31607
-20.31112	-137.8125	298.05	298.473	298.982	0.423	0.141922	0.932	0.312699
-20.31112	-136.40625	298.063	298.483	298.985	0.42	0.14091	0.922	0.309331
-20.31112	-135	298.075	298.484	298.985	0.409	0.137214	0.91	0.305292
-20.31112	-133.59375	298.092	298.488	298.997	0.396	0.132845	0.905	0.303598
-20.31112	-132.1875	298.106	298.493	299.007	0.387	0.12982	0.901	0.302241
-20.31112	-130.78125	298.112	298.494	299.009	0.382	0.12814	0.897	0.300894
-20.31112	-129.375	298.115	298.494	299.005	0.379	0.127132	0.89	0.298543
-20.31112	-127.96875	298.126	298.502	299.005	0.376	0.126121	0.879	0.294842
-20.31112	-126.5625	298.125	298.499	298.99	0.374	0.125451	0.865	0.290147
-20.31112	-125.15625	298.117	298.488	298.965	0.371	0.124448	0.848	0.284452
-20.31112	-123.75	298.105	298.472	298.93	0.367	0.123111	0.825	0.276748
-20.31112	-122.34375	298.085	298.445	298.887	0.36	0.120771	0.802	0.269051
-20.31112	-120.9375	298.049	298.395	298.829	0.346	0.116088	0.78	0.261702
-20.31112	-119.53125	298.005	298.336	298.766	0.331	0.111072	0.761	0.255365
-20.31112	-118.125	297.956	298.27	298.7	0.314	0.105385	0.744	0.249701
-20.31112	-116.71875	297.897	298.199	298.636	0.302	0.101377	0.739	0.248072
-20.31112	-115.3125	297.832	298.125	298.568	0.293	0.0983776	0.736	0.247119
-20.31112	-113.90625	297.753	298.035	298.48	0.282	0.0947094	0.727	0.244162
-20.31112	-112.5	297.636	297.905	298.348	0.269	0.0903789	0.712	0.239218
-20.31112	-111.09375	297.509	297.77	298.21	0.261	0.0877284	0.701	0.235623
-20.31112	-109.6875	297.375	297.628	298.062	0.253	0.0850778	0.687	0.231021
-20.31112	-108.28125	297.213	297.458	297.883	0.245	0.0824325	0.67	0.225428
-20.31112	-106.875	297.005	297.235	297.655	0.23	0.0774398	0.65	0.218852
-20.31112	-105.46875	296.805	297.021	297.439	0.216	0.0727751	0.634	0.213608
-20.31112	-104.0625	296.593	296.797	297.215	0.204	0.0687811	0.622	0.209715
-20.31112	-102.65625	296.378	296.574	296.994	0.196	0.0661318	0.616	0.207843
-20.31112	-101.25	296.145	296.332	296.756	0.187	0.0631447	0.611	0.206318
-20.31112	-99.84375	295.9	296.077	296.51	0.177	0.0598175	0.61	0.206151
-20.31112	-98.4375	295.66	295.831	296.274	0.171	0.0578367	0.614	0.207671
-20.31112	-97.03125	295.425	295.592	296.043	0.167	0.0565287	0.618	0.20919
-20.31112	-95.625	295.148	295.312	295.772	0.164	0.0555653	0.624	0.211419
-20.31112	-94.21875	294.881	295.047	295.515	0.166	0.0562939	0.634	0.215002
-20.31112	-92.8125	294.662	294.827	295.306	0.165	0.0559964	0.644	0.218555
-20.31112	-91.40625	294.435	294.601	295.09	0.166	0.0563792	0.655	0.22246
-20.31112	-90	294.144	294.312	294.81	0.168	0.0571149	0.666	0.22642
-20.31112	-88.59375	293.903	294.074	294.581	0.171	0.0581825	0.678	0.230688
-20.31112	-87.1875	293.714	293.891	294.414	0.177	0.0602627	0.7	0.238327
-20.31112	-85.78125	293.543	293.734	294.274	0.191	0.0650671	0.731	0.249027
-20.31112	-84.375	293.372	293.59	294.145	0.218	0.0743084	0.773	0.263488
-20.31112	-82.96875	293.27	293.523	294.104	0.253	0.0862686	0.834	0.28438
-20.31112	-81.5625	293.24	293.531	294.15	0.291	0.0992361	0.91	0.310326
-20.31112	-80.15625	293.346	293.663	294.315	0.317	0.108064	0.969	0.330327
-20.31112	-78.75	293.859	294.187	294.851	0.328	0.111618	0.992	0.337577
-20.31112	-77.34375	294.524	294.838	295.482	0.314	0.106613	0.958	0.325271
-20.31112	-75.9375	294.879	295.169	295.803	0.29	0.0983454	0.924	0.313349
-20.31112	-74.53125	295.022	295.288	295.94	0.266	0.0901628	0.918	0.311163
-20.31112	-73.125	295.284	295.542	296.223	0.258	0.0873735	0.939	0.317999
-20.31112	-71.71875	295.515	295.881	296.573	0.366	0.123852	1.058	0.358019
-20.31112	-70.3125	294.276	294.807	295.6	0.531	0.180443	1.324	0.449918
-20.31112	-68.90625	286.839	287.489	288.632	0.65	0.226608	1.793	0.625089
-20.31112	-67.5	283.075	283.784	285.076	0.709	0.250464	2.001	0.70688
-20.31112	-66.09375	282.355	283.108	284.262	0.753	0.266686	1.907	0.675391
-20.31112	-64.6875	287.344	288.113	289.084	0.769	0.267623	1.74	0.605546
-20.31112	-63.28125	292.553	293.285	294.167	0.732	0.250211	1.614	0.551695
-20.31112	-61.875	296.592	297.218	298.061	0.626	0.211064	1.469	0.495293
-20.31112	-60.46875	297.755	298.351	299.145	0.596	0.200165	1.39	0.466827
-20.31112	-59.0625	297.544	298.093	298.814	0.549	0.184511	1.27	0.426828
-20.31112	-57.65625	295.815	296.301	297.054	0.486	0.164292	1.239	0.418843
-20.31112	-56.25	296.57	297.119	297.89	0.549	0.185116	1.32	0.445089
-20.31112	-54.84375	297.731	298.294	298.988	0.563	0.189097	1.257	0.422193
-20.31112	-53.4375	297.629	298.184	298.886	0.555	0.186474	1.257	0.422338
-20.31112	-52.03125	297.459	298.009	298.745	0.55	0.184899	1.286	0.432328
-20.31112	-50.625	297.371	297.949	298.685	0.578	0.19437	1.314	0.441872
-20.31112	-49.21875	297.192	297.818	298.564	0.626	0.210638	1.372	0.461654
-20.31112	-47.8125	296.087	296.739	297.471	0.652	0.220206	1.384	0.46743
-20.31112	-46.40625	294.466	295.135	295.868	0.669	0.227191	1.402	0.476116
-20.31112	-45	293.846	294.499	295.248	0.653	0.222225	1.402	0.477121
-20.31112	-43.59375	293.588	294.258	294.954	0.67	0.228211	1.366	0.465278
-20.31112	-42.1875	295.064	295.738	296.379	0.674	0.228425	1.315	0.445666
-20.31112	-40.78125	296.104	296.673	297.271	0.569	0.192162	1.167	0.394118
-20.31112	-39.375	297.747	298.102	298.599	0.355	0.119229	0.852	0.286149
-20.31112	-37.96875	298.167	298.53	299.017	0.363	0.121744	0.85	0.285075
-20.31112	-36.5625	298.258	298.647	299.189	0.389	0.130424	0.931	0.312146
-20.31112	-35.15625	298.268	298.66	299.23	0.392	0.131425	0.962	0.322529
-20.31112	-33.75	298.107	298.488	299.072	0.381	0.127806	0.965	0.323709
-20.31112	-32.34375	298	298.377	298.96	0.377	0.12651	0.96	0.322148
-20.31112	-30.9375	297.918	298.287	298.868	0.369	0.12386	0.95	0.31888
-20.31112	-29.53125	297.802	298.163	298.741	0.361	0.121221	0.939	0.31531
-20.31112	-28.125	297.673	298.028	298.594	0.355	0.119258	0.921	0.3094
-20.31112	-26.71875	297.552	297.898	298.452	0.346	0.116282	0.9	0.302468
-20.31112	-25.3125	297.414	297.749	298.297	0.335	0.112638	0.883	0.296893
-20.31112	-23.90625	297.276	297.601	298.143	0.325	0.109326	0.867	0.291648
-20.31112	-22.5	297.135	297.452	297.984	0.317	0.106686	0.849	0.285729
-20.31112	-21.09375	296.969	297.283	297.803	0.314	0.105735	0.834	0.280837
-20.31112	-19.6875	296.795	297.11	297.619	0.315	0.106134	0.824	0.277633
-20.31112	-18.28125	296.627	296.946	297.445	0.319	0.107542	0.818	0.275767
-20.31112	-16.875	296.437	296.761	297.254	0.324	0.109298	0.817	0.275607
-20.31112	-15.46875	296.243	296.57	297.065	0.327	0.110382	0.822	0.277475
-20.31112	-14.0625	296.068	296.4	296.895	0.332	0.112136	0.827	0.279328
-20.31112	-12.65625	295.896	296.232	296.73	0.336	0.113553	0.834	0.281856
-20.31112	-11.25	295.695	296.037	296.539	0.342	0.11566	0.844	0.285429
-20.31112	-9.84375	295.518	295.865	296.371	0.347	0.117421	0.853	0.288646
-20.31112	-8.4375	295.359	295.712	296.223	0.353	0.119516	0.864	0.292525
-20.31112	-7.03125	295.201	295.562	296.075	0.361	0.12229	0.874	0.296069
-20.31112	-5.625	295.032	295.398	295.914	0.366	0.124054	0.882	0.298951
-20.31112	-4.21875	294.881	295.251	295.769	0.37	0.125474	0.888	0.301138
-20.31112	-2.8125	294.76	295.136	295.655	0.376	0.127561	0.895	0.303637
-20.31112	-1.40625	294.658	295.042	295.559	0.384	0.130321	0.901	0.305778
-18.91036	0	295.063	295.46	295.956	0.397	0.134548	0.893	0.302647
-18.91036	1.40625	295.065	295.466	295.965	0.401	0.135902	0.9	0.305018
-18.91036	2.8125	295.105	295.509	296.013	0.404	0.1369	0.908	0.307687
-18.91036	4.21875	295.221	295.627	296.133	0.406	0.137524	0.912	0.308921
-18.91036	5.625	295.501	295.916	296.421	0.415	0.140439	0.92	0.311336
-18.91036	7.03125	295.954	296.382	296.904	0.428	0.144617	0.95	0.320996
-18.91036	8.4375	296.561	297.023	297.568	0.462	0.155786	1.007	0.339559
-18.91036	9.84375	297.458	297.983	298.564	0.525	0.176496	1.106	0.371817
-18.91036	11.25	297.99	298.545	299.179	0.555	0.186248	1.189	0.399007
-18.91036	12.65625	298.151	298.697	299.371	0.546	0.183129	1.22	0.409189
-18.91036	14.0625	297.936	298.539	299.361	0.603	0.202392	1.425	0.478291
-18.91036	15.46875	298.285	298.915	299.857	0.63	0.211207	1.572	0.527013
-18.91036	16.875	297.17	297.922	298.803	0.752	0.253054	1.633	0.549517
-18.91036	18.28125	295.058	295.822	296.684	0.764	0.258932	1.626	0.551078
-18.91036	19.6875	295.255	296.036	296.877	0.781	0.264517	1.622	0.549356
-18.91036	21.09375	295.523	296.269	297.117	0.746	0.252434	1.594	0.539383
-18.91036	22.5	295.828	296.559	297.356	0.731	0.247103	1.528	0.516516
-18.91036	23.90625	295.924	296.709	297.48	0.785	0.265271	1.556	0.525811
-18.91036	25.3125	296.238	297.073	297.805	0.835	0.281868	1.567	0.528967
-18.91036	26.71875	295.746	296.676	297.305	0.93	0.314459	1.559	0.527142
-18.91036	28.125	295.343	296.295	296.926	0.952	0.322337	1.583	0.535987
-18.91036	29.53125	295.151	296.047	296.731	0.896	0.303573	1.58	0.535319
-18.91036	30.9375	294.826	295.646	296.334	0.82	0.27813	1.508	0.511488
-18.91036	32.34375	295.469	296.247	296.886	0.778	0.26331	1.417	0.479577
-18.91036	33.75	295.931	296.683	297.298	0.752	0.254113	1.367	0.461932
-18.91036	35.15625	296.68	297.325	297.959	0.645	0.217406	1.279	0.431104
-18.91036	36.5625	299.182	299.682	300.288	0.5	0.167122	1.106	0.369675
-18.91036	37.96875	300.084	300.553	301.146	0.469	0.15629	1.062	0.353901
-18.91036	39.375	300.361	300.851	301.458	0.49	0.163137	1.097	0.365227
-18.91036	40.78125	300.453	300.952	301.564	0.499	0.166083	1.111	0.369775
-18.91036	42.1875	300.382	300.892	301.498	0.51	0.169784	1.116	0.371527
-18.91036	43.59375	300.005	300.525	301.119	0.52	0.17333	1.114	0.371327
-18.91036	45	298.341	299.12	299.777	0.779	0.261111	1.436	0.481328
-18.91036	46.40625	296.964	297.741	298.427	0.777	0.261648	1.463	0.492652
-18.91036	47.8125	295.764	296.434	297.135	0.67	0.226532	1.371	0.463545
-18.91036	49.21875	297.041	297.569	298.172	0.528	0.177753	1.131	0.380756
-18.91036	50.625	298.718	299.177	299.73	0.459	0.153657	1.012	0.338781
-18.91036	52.03125	299.14	299.617	300.179	0.477	0.159457	1.039	0.347329
-18.91036	53.4375	299.164	299.652	300.206	0.488	0.163121	1.042	0.348304
-18.91036	54.84375	299.095	299.592	300.137	0.497	0.166168	1.042	0.348384
-18.91036	56.25	298.982	299.477	300.026	0.495	0.165562	1.044	0.349185
-18.91036	57.65625	298.965	299.459	300.012	0.494	0.165237	1.047	0.350208
-18.91036	59.0625	298.93	299.426	299.976	0.496	0.165925	1.046	0.349915
-18.91036	60.46875	298.87	299.371	299.913	0.501	0.167631	1.043	0.348981
-18.91036	61.875	298.815	299.324	299.857	0.509	0.17034	1.042	0.348711
-18.91036	63.28125	298.759	299.27	299.799	0.511	0.171041	1.04	0.348107
-18.91036	64.6875	298.692	299.203	299.732	0.511	0.171079	1.04	0.348185
-18.91036	66.09375	298.625	299.136	299.666	0.511	0.171118	1.041	0.348598
-18.91036	67.5	298.549	299.066	299.588	0.517	0.173171	1.039	0.348017
-18.91036	68.90625	298.468	298.988	299.506	0.52	0.174223	1.038	0.347776
-18.91036	70.3125	298.393	298.917	299.433	0.524	0.175607	1.04	0.348534
-18.91036	71.71875	298.313	298.839	299.355	0.526	0.176325	1.042	0.349298
-18.91036	73.125	298.211	298.74	299.255	0.529	0.177391	1.044	0.350088
-18.91036	74.53125	298.12	298.65	299.168	0.53	0.177781	1.048	0.351536
-18.91036	75.9375	298.033	298.563	299.086	0.53	0.177833	1.053	0.353317
-18.91036	77.34375	297.942	298.471	298.999	0.529	0.177551	1.057	0.354767
-18.91036	78.75	297.851	298.378	298.916	0.527	0.176934	1.065	0.357561
-18.91036	80.15625	297.764	298.292	298.837	0.528	0.177322	1.073	0.360352
-18.91036	81.5625	297.679	298.207	298.756	0.528	0.177372	1.077	0.361799
-18.91036	82.96875	297.601	298.127	298.682	0.526	0.176747	1.081	0.363238
-18.91036	84.375	297.519	298.043	298.606	0.524	0.176123	1.087	0.365355
-18.91036	85.78125	297.443	297.961	298.536	0.518	0.174151	1.093	0.367465
-18.91036	87.1875	297.378	297.894	298.477	0.516	0.173517	1.099	0.369563
-18.91036	88.59375	297.317	297.836	298.421	0.519	0.174561	1.104	0.371321
-18.91036	90	297.252	297.776	298.361	0.524	0.176281	1.109	0.373084
-18.91036	91.40625	297.21	297.74	298.325	0.53	0.178325	1.115	0.375156
-18.91036	92.8125	297.181	297.72	298.303	0.539	0.181371	1.122	0.377548
-18.91036	94.21875	297.166	297.709	298.29	0.543	0.182726	1.124	0.37824
-18.91036	95.625	297.183	297.728	298.308	0.545	0.183389	1.125	0.378555
-18.91036	97.03125	297.226	297.767	298.352	0.541	0.182016	1.126	0.378836
-18.91036	98.4375	297.287	297.819	298.411	0.532	0.178952	1.124	0.378086
-18.91036	99.84375	297.376	297.897	298.496	0.521	0.175199	1.12	0.376628
-18.91036	101.25	297.518	298.029	298.634	0.511	0.171754	1.116	0.375103
-18.91036	102.65625	297.682	298.185	298.79	0.503	0.168972	1.108	0.372209
-18.91036	104.0625	297.863	298.354	298.96	0.491	0.164841	1.097	0.36829
-18.91036	105.46875	298.078	298.555	299.164	0.477	0.160025	1.086	0.364334
-18.91036	106.875	298.357	298.821	299.425	0.464	0.155518	1.068	0.35796
-18.91036	108.28125	298.645	299.099	299.698	0.454	0.15202	1.053	0.352593
-18.91036	109.6875	298.943	299.391	299.995	0.448	0.149861	1.052	0.351907
-18.91036	111.09375	299.249	299.694	300.314	0.445	0.148706	1.065	0.355891
-18.91036	112.5	299.56	300.003	300.647	0.443	0.147884	1.087	0.362866
-18.91036	113.90625	299.816	300.254	300.924	0.438	0.14609	1.108	0.36956
-18.91036	115.3125	300.045	300.478	301.166	0.433	0.144312	1.121	0.373611
-18.91036	116.71875	300.233	300.659	301.36	0.426	0.14189	1.127	0.375375
-18.91036	118.125	300.346	300.759	301.488	0.413	0.137508	1.142	0.380228
-18.91036	119.53125	300.293	300.701	301.457	0.408	0.135867	1.164	0.387621
-18.91036	120.9375	300.074	300.491	301.29	0.417	0.138966	1.216	0.405233
-18.91036	122.34375	300.393	300.819	301.72	0.426	0.141814	1.327	0.441755
-18.91036	123.75	300.692	301.083	302.023	0.391	0.130033	1.331	0.442646
-18.91036	125.15625	300.483	300.896	301.792	0.413	0.137445	1.309	0.435632
-18.91036	126.5625	300.285	300.723	301.559	0.438	0.145861	1.274	0.424264
-18.91036	127.96875	300.145	300.655	301.451	0.51	0.169918	1.306	0.435123
-18.91036	129.375	300.094	300.623	301.451	0.529	0.176278	1.357	0.452192
-18.91036	130.78125	300.252	300.856	301.686	0.604	0.201164	1.434	0.477599
-18.91036	132.1875	300.257	300.8	301.776	0.543	0.180845	1.519	0.5059
-18.91036	133.59375	300.403	300.956	301.964	0.553	0.184086	1.561	0.519635
-18.91036	135	301.263	301.874	302.824	0.611	0.202813	1.561	0.518152
