GID_LAT	GID_LON	mean
-86.14147	-156.09375	13.5609
-86.14147	-154.6875	13.5809
-86.14147	-153.28125	13.5158
-86.14147	-151.875	13.4804
-86.14147	-150.46875	13.4425
-86.14147	-149.0625	13.3975
-86.14147	-147.65625	13.3286
-86.14147	-146.25	13.2761
-86.14147	-144.84375	13.2131
-86.14147	-143.4375	13.1324
-86.14147	-142.03125	13.0298
-86.14147	-140.625	12.9592
-86.14147	-139.21875	12.8799
-86.14147	-137.8125	12.7862
-86.14147	-136.40625	12.6802
-86.14147	-135	12.5836
-86.14147	-133.59375	12.4957
-86.14147	-132.1875	12.3971
-86.14147	-130.78125	12.3131
-86.14147	-129.375	12.22
-86.14147	-127.96875	12.1177
-86.14147	-126.5625	12.0452
-86.14147	-125.15625	11.9602
-86.14147	-123.75	11.8719
-86.14147	-122.34375	11.8055
-86.14147	-120.9375	11.7586
-86.14147	-119.53125	11.7097
-86.14147	-118.125	11.6656
-86.14147	-116.71875	11.6213
-86.14147	-115.3125	11.6315
-86.14147	-113.90625	11.6191
-86.14147	-112.5	11.6064
-86.14147	-111.09375	11.6168
-86.14147	-109.6875	11.6377
-86.14147	-108.28125	11.6356
-86.14147	-106.875	11.6765
-86.14147	-105.46875	11.7099
-86.14147	-104.0625	11.7549
-86.14147	-102.65625	11.7812
-86.14147	-101.25	11.8423
-86.14147	-99.84375	11.8476
-86.14147	-98.4375	11.8818
-86.14147	-97.03125	11.935
-86.14147	-95.625	11.9492
-86.14147	-94.21875	11.9624
-86.14147	-92.8125	11.989
-86.14147	-91.40625	12.0018
-86.14147	-90	11.968
-86.14147	-88.59375	11.9631
-86.14147	-87.1875	11.9168
-86.14147	-85.78125	11.8963
-86.14147	-84.375	11.8447
-86.14147	-82.96875	11.8101
-86.14147	-81.5625	11.7298
-86.14147	-80.15625	11.6388
-86.14147	-78.75	11.5734
-86.14147	-77.34375	11.5161
-86.14147	-75.9375	11.4287
-86.14147	-74.53125	11.3237
-86.14147	-73.125	11.202
-86.14147	-71.71875	11.1188
-86.14147	-70.3125	11.0329
-86.14147	-68.90625	10.9286
-86.14147	-67.5	10.8368
-86.14147	-66.09375	10.7159
-86.14147	-64.6875	10.6204
-86.14147	-63.28125	10.5132
-86.14147	-61.875	10.3842
-86.14147	-60.46875	10.3234
-86.14147	-59.0625	10.1897
-86.14147	-57.65625	10.0864
-86.14147	-56.25	9.97008
-86.14147	-54.84375	9.84501
-86.14147	-53.4375	9.76073
-86.14147	-52.03125	9.62615
-86.14147	-50.625	9.51967
-86.14147	-49.21875	9.39895
-86.14147	-47.8125	9.29516
-86.14147	-46.40625	9.17611
-86.14147	-45	9.03853
-86.14147	-43.59375	8.91793
-86.14147	-42.1875	8.79803
-86.14147	-40.78125	8.68301
-86.14147	-39.375	8.56175
-86.14147	-37.96875	8.43196
-86.14147	-36.5625	8.30431
-86.14147	-35.15625	8.18749
-86.14147	-33.75	8.05641
-86.14147	-32.34375	7.92118
-86.14147	-30.9375	7.78383
-86.14147	-29.53125	7.66592
-86.14147	-28.125	7.53114
-86.14147	-26.71875	7.40243
-86.14147	-25.3125	7.27468
-86.14147	-23.90625	7.14484
-86.14147	-22.5	7.00827
-86.14147	-21.09375	6.8677
-86.14147	-19.6875	6.74742
-86.14147	-18.28125	6.63094
-86.14147	-16.875	6.5047
-86.14147	-15.46875	6.38019
-86.14147	-14.0625	6.2543
-86.14147	-12.65625	6.14839
-86.14147	-11.25	6.03278
-86.14147	-9.84375	5.92004
-86.14147	-8.4375	5.8158
-86.14147	-7.03125	5.71565
-86.14147	-5.625	5.62228
-86.14147	-4.21875	5.5305
-86.14147	-2.8125	5.44534
-86.14147	-1.40625	5.36449
-84.74239	0	5.63254
-84.74239	1.40625	5.51539
-84.74239	2.8125	5.41814
-84.74239	4.21875	5.31708
-84.74239	5.625	5.22407
-84.74239	7.03125	5.13524
-84.74239	8.4375	5.05054
-84.74239	9.84375	4.97485
-84.74239	11.25	4.89333
-84.74239	12.65625	4.81853
-84.74239	14.0625	4.7527
-84.74239	15.46875	4.68159
-84.74239	16.875	4.61266
-84.74239	18.28125	4.5492
-84.74239	19.6875	4.47461
-84.74239	21.09375	4.41841
-84.74239	22.5	4.34173
-84.74239	23.90625	4.2729
-84.74239	25.3125	4.20495
-84.74239	26.71875	4.14251
-84.74239	28.125	4.06808
-84.74239	29.53125	4.00051
-84.74239	30.9375	3.9444
-84.74239	32.34375	3.88798
-84.74239	33.75	3.82244
-84.74239	35.15625	3.7591
-84.74239	36.5625	3.7013
-84.74239	37.96875	3.64154
-84.74239	39.375	3.58089
-84.74239	40.78125	3.52824
-84.74239	42.1875	3.46885
-84.74239	43.59375	3.42221
-84.74239	45	3.36481
-84.74239	46.40625	3.31063
-84.74239	47.8125	3.25824
-84.74239	49.21875	3.2073
-84.74239	50.625	3.16418
-84.74239	52.03125	3.11766
-84.74239	53.4375	3.08192
-84.74239	54.84375	3.04473
-84.74239	56.25	3.004
-84.74239	57.65625	2.96885
-84.74239	59.0625	2.9351
-84.74239	60.46875	2.90927
-84.74239	61.875	2.88452
-84.74239	63.28125	2.86285
-84.74239	64.6875	2.84311
-84.74239	66.09375	2.82997
-84.74239	67.5	2.82202
-84.74239	68.90625	2.81615
-84.74239	70.3125	2.80887
-84.74239	71.71875	2.8055
-84.74239	73.125	2.80873
-84.74239	74.53125	2.81173
-84.74239	75.9375	2.82019
-84.74239	77.34375	2.82464
-84.74239	78.75	2.83444
-84.74239	80.15625	2.84715
-84.74239	81.5625	2.8632
-84.74239	82.96875	2.87818
-84.74239	84.375	2.89566
-84.74239	85.78125	2.91385
-84.74239	87.1875	2.93166
-84.74239	88.59375	2.94185
-84.74239	90	2.95969
-84.74239	91.40625	2.97507
-84.74239	92.8125	2.99336
-84.74239	94.21875	3.00578
-84.74239	95.625	3.02092
-84.74239	97.03125	3.02919
-84.74239	98.4375	3.04108
-84.74239	99.84375	3.04847
-84.74239	101.25	3.05817
-84.74239	102.65625	3.06548
-84.74239	104.0625	3.07702
-84.74239	105.46875	3.08665
-84.74239	106.875	3.09956
-84.74239	108.28125	3.11166
-84.74239	109.6875	3.1284
-84.74239	111.09375	3.14249
-84.74239	112.5	3.17382
-84.74239	113.90625	3.2026
-84.74239	115.3125	3.24104
-84.74239	116.71875	3.28055
-84.74239	118.125	3.32848
-84.74239	119.53125	3.38222
-84.74239	120.9375	3.44839
-84.74239	122.34375	3.51136
-84.74239	123.75	3.58475
-84.74239	125.15625	3.66628
-84.74239	126.5625	3.752
-84.74239	127.96875	3.8449
-84.74239	129.375	3.95027
-84.74239	130.78125	4.06986
-84.74239	132.1875	4.19286
-84.74239	133.59375	4.33659
