GID_LAT,GID_LON,mean_1870-1999,mean_1995-1999,mean_2015-2030,abs_diff_1995-1999_1870-1999,prct_abs_diff_1995-1999_1870-1999,abs_diff_2015-2030_1870-1999,prct_abs_diff_2015-2030_1870-1999
-87.5387,46.40625,3.45257,3.86999,4.30591,0.41742,12.0901,0.85334,24.7161
-87.5387,47.8125,3.44052,3.85448,4.28581,0.41396,12.0319,0.84529,24.5687
-87.5387,49.21875,3.42886,3.84781,4.26764,0.41895,12.2183,0.83878,24.4624
-87.5387,50.625,3.41586,3.83099,4.25262,0.41513,12.153,0.83676,24.4963
-87.5387,52.03125,3.4023,3.80643,4.23796,0.40413,11.8781,0.83566,24.5616
-87.5387,53.4375,3.39119,3.78315,4.22425,0.39196,11.5582,0.83306,24.5654
-87.5387,54.84375,3.38076,3.77879,4.20686,0.39803,11.7734,0.8261,24.4353
-87.5387,56.25,3.3716,3.75419,4.19074,0.38259,11.3474,0.81914,24.2953
-87.5387,57.65625,3.36301,3.75074,4.17669,0.38773,11.5293,0.81368,24.195
-87.5387,59.0625,3.35517,3.74072,4.16328,0.38555,11.4912,0.80811,24.0855
-87.5387,60.46875,3.34878,3.73092,4.15432,0.38214,11.4113,0.80554,24.0547
-87.5387,61.875,3.34429,3.72196,4.13999,0.37767,11.293,0.7957,23.7928
-87.5387,63.28125,3.33894,3.72249,4.12918,0.38355,11.4872,0.79024,23.6674
-87.5387,64.6875,3.3329,3.69453,4.11942,0.36163,10.8503,0.78652,23.5987
-87.5387,66.09375,3.33265,3.68872,4.11931,0.35607,10.6843,0.78666,23.6046
-87.5387,67.5,3.33234,3.70724,4.11323,0.3749,11.2504,0.78089,23.4337
-87.5387,68.90625,3.32882,3.69944,4.09994,0.37062,11.1337,0.77112,23.165
-87.5387,70.3125,3.3275,3.68568,4.1017,0.35818,10.7642,0.7742,23.2667
-87.5387,71.71875,3.32964,3.67823,4.09598,0.34859,10.4693,0.76634,23.0157
-87.5387,73.125,3.33271,3.67892,4.09422,0.34621,10.3882,0.76151,22.8496
-87.5387,74.53125,3.33579,3.67232,4.08773,0.33653,10.0885,0.75194,22.5416
-87.5387,75.9375,3.33955,3.67686,4.08745,0.33731,10.1005,0.7479,22.3952
-87.5387,77.34375,3.34257,3.67129,4.08572,0.32872,9.83435,0.74315,22.2329
-87.5387,78.75,3.3491,3.6677,4.09142,0.3186,9.513,0.74232,22.1648
-87.5387,80.15625,3.35427,3.67723,4.0845,0.32296,9.62832,0.73023,21.7702
-87.5387,81.5625,3.36471,3.67122,4.09054,0.30651,9.10955,0.72583,21.5718
-87.5387,82.96875,3.37271,3.68511,4.09417,0.3124,9.26258,0.72146,21.3911
-87.5387,84.375,3.38042,3.67565,4.09802,0.29523,8.73353,0.7176,21.2281
-87.5387,85.78125,3.39274,3.68636,4.09617,0.29362,8.65436,0.70343,20.7334
-87.5387,87.1875,3.40602,3.69136,4.10238,0.28534,8.37752,0.69636,20.445
-87.5387,88.59375,3.41831,3.69857,4.11587,0.28026,8.19879,0.69756,20.4066
-87.5387,90,3.43201,3.7068,4.1207,0.27479,8.00668,0.68869,20.0667
-87.5387,91.40625,3.44816,3.72407,4.12666,0.27591,8.00166,0.6785,19.6772
-87.5387,92.8125,3.46513,3.72571,4.15051,0.26058,7.52006,0.68538,19.7793
-87.5387,94.21875,3.48272,3.73898,4.15343,0.25626,7.35804,0.67071,19.2582
-87.5387,95.625,3.50275,3.74414,4.1687,0.24139,6.89144,0.66595,19.0122
-87.5387,97.03125,3.5242,3.76284,4.18541,0.23864,6.77147,0.66121,18.762
-87.5387,98.4375,3.5455,3.778,4.20175,0.2325,6.55761,0.65625,18.5094
-87.5387,99.84375,3.5685,3.79355,4.21148,0.22505,6.30657,0.64298,18.0182
-87.5387,101.25,3.59227,3.81498,4.23307,0.22271,6.1997,0.6408,17.8383
-87.5387,102.65625,3.62007,3.83694,4.2513,0.21687,5.99077,0.63123,17.437
-87.5387,104.0625,3.64628,3.85527,4.26963,0.20899,5.73159,0.62335,17.0955
-87.5387,105.46875,3.6758,3.87238,4.29194,0.19658,5.34795,0.61614,16.7621
-87.5387,106.875,3.70431,3.90559,4.32094,0.20128,5.43367,0.61663,16.6463
-87.5387,108.28125,3.73485,3.91482,4.34629,0.17997,4.81867,0.61144,16.3712
-87.5387,109.6875,3.76572,3.93858,4.37391,0.17286,4.59036,0.60819,16.1507
-87.5387,111.09375,3.79873,3.9567,4.39688,0.15797,4.1585,0.59815,15.7461
-87.5387,112.5,3.83089,3.98778,4.42541,0.15689,4.09539,0.59452,15.5191
-87.5387,113.90625,3.86668,4.00997,4.44745,0.14329,3.70576,0.58077,15.0199
-87.5387,115.3125,3.89995,4.03492,4.47552,0.13497,3.46081,0.57557,14.7584
-87.5387,116.71875,3.93583,4.05798,4.50672,0.12215,3.10354,0.57089,14.5049
-87.5387,118.125,3.97326,4.08586,4.53236,0.1126,2.83394,0.5591,14.0716
-87.5387,119.53125,4.00919,4.11072,4.55964,0.10153,2.53243,0.55045,13.7297
-87.5387,120.9375,4.04725,4.12652,4.59018,0.07927,1.95861,0.54293,13.4148
-87.5387,122.34375,4.08699,4.16297,4.62419,0.07598,1.85907,0.5372,13.1441
-87.5387,123.75,4.12774,4.19243,4.65667,0.06469,1.5672,0.52893,12.814
-87.5387,125.15625,4.16953,4.23034,4.70015,0.06081,1.45844,0.53062,12.7261
-87.5387,126.5625,4.21517,4.26215,4.7304,0.04698,1.11455,0.51523,12.2232
-87.5387,127.96875,4.26338,4.30511,4.769,0.04173,0.978801,0.50562,11.8596
-87.5387,129.375,4.3108,4.34263,4.82167,0.03183,0.738378,0.51087,11.8509
-87.5387,130.78125,4.36284,4.39251,4.86746,0.02967,0.680062,0.50462,11.5663
-87.5387,132.1875,4.41623,4.42275,4.91906,0.00652,0.147637,0.50283,11.386
-87.5387,133.59375,4.47706,4.478,4.96351,0.00094,0.0209959,0.48645,10.8654
-87.5387,135,4.53845,4.52557,5.01565,0.01288,0.283797,0.4772,10.5146
-87.5387,136.40625,4.60333,4.57418,5.0818,0.02915,0.633237,0.47847,10.394
-87.5387,137.8125,4.67316,4.65208,5.14311,0.02108,0.451087,0.46995,10.0564
-87.5387,139.21875,4.7451,4.70405,5.21356,0.04105,0.865103,0.46846,9.8725
-87.5387,140.625,4.82429,4.7607,5.27676,0.06359,1.31812,0.45247,9.379
-87.5387,142.03125,4.90465,4.82605,5.34687,0.0786,1.60256,0.44222,9.01634
-87.5387,143.4375,4.99103,4.89847,5.43732,0.09256,1.85453,0.44629,8.94184
-87.5387,144.84375,5.08183,4.97421,5.52854,0.10762,2.11774,0.44671,8.79034
-87.5387,146.25,5.17915,5.05754,5.61071,0.12161,2.34807,0.43156,8.33264
-87.5387,147.65625,5.27936,5.14052,5.70211,0.13884,2.62986,0.42275,8.0076
-87.5387,149.0625,5.38328,5.23428,5.79126,0.149,2.76783,0.40798,7.57865
-87.5387,150.46875,5.48646,5.30867,5.89275,0.17779,3.24052,0.40629,7.40532
-87.5387,151.875,5.59535,5.38793,6.00149,0.20742,3.70701,0.40614,7.25853
-87.5387,153.28125,5.70717,5.48653,6.121,0.22064,3.86601,0.41383,7.25105
-87.5387,154.6875,5.82739,5.61189,6.23083,0.2155,3.69805,0.40344,6.92317
-87.5387,156.09375,5.95021,5.72317,6.33281,0.22704,3.81566,0.3826,6.43003
-87.5387,157.5,6.07159,5.83124,6.44693,0.24035,3.9586,0.37534,6.18191
-87.5387,158.90625,6.1997,5.93545,6.56216,0.26425,4.2623,0.36246,5.84641
-87.5387,160.3125,6.32843,6.05526,6.70262,0.27317,4.31655,0.37419,5.91284
-87.5387,161.71875,6.45809,6.16766,6.81336,0.29043,4.49715,0.35527,5.50116
-87.5387,163.125,6.59431,6.28135,6.92418,0.31296,4.74591,0.32987,5.00234
-87.5387,164.53125,6.73194,6.38643,7.03411,0.34551,5.1324,0.30217,4.4886
-87.5387,165.9375,6.86651,6.48052,7.17176,0.38599,5.62134,0.30525,4.44549
-87.5387,167.34375,7.01144,6.64397,7.30538,0.36747,5.24101,0.29394,4.19229
-87.5387,168.75,7.15116,6.76682,7.44313,0.38434,5.37451,0.29197,4.08283
-87.5387,170.15625,7.293,6.88066,7.59062,0.41234,5.65391,0.29762,4.0809
-87.5387,171.5625,7.44107,7.02793,7.68478,0.41314,5.55216,0.24371,3.2752
-87.5387,172.96875,7.59099,7.14322,7.81591,0.44777,5.8987,0.22492,2.96299
-87.5387,174.375,7.73419,7.26994,7.92869,0.46425,6.00257,0.1945,2.51481
-87.5387,175.78125,7.87657,7.39272,8.0847,0.48385,6.1429,0.20813,2.64239
-87.5387,177.1875,8.02545,7.53013,8.22581,0.49532,6.17187,0.20036,2.49656
-87.5387,178.59375,8.1731,7.6782,8.38674,0.4949,6.05523,0.21364,2.61394
-87.5387,180,8.31894,7.77813,8.50436,0.54081,6.50095,0.18542,2.22889
-87.5387,-178.59375,8.46853,7.89791,8.59903,0.57062,6.73812,0.1305,1.541
-87.5387,-177.1875,8.61784,8.05929,8.74294,0.55855,6.48132,0.1251,1.45164
-87.5387,-175.78125,8.75437,8.20868,8.86097,0.54569,6.23334,0.1066,1.21768
-87.5387,-174.375,8.89047,8.31877,8.96942,0.5717,6.43048,0.07895,0.88803
-87.5387,-172.96875,9.0248,8.44991,9.11548,0.57489,6.37011,0.09068,1.00479
-87.5387,-171.5625,9.16319,8.56074,9.21832,0.60245,6.57468,0.05513,0.601646
-87.5387,-170.15625,9.29561,8.69701,9.34825,0.5986,6.4396,0.05264,0.566289
-87.5387,-168.75,9.41961,8.81674,9.47232,0.60287,6.40016,0.05271,0.559577
-87.5387,-167.34375,9.53038,8.91636,9.57763,0.61402,6.44277,0.04725,0.495783
-87.5387,-165.9375,9.64805,9.03496,9.67795,0.61309,6.35455,0.0299,0.309907
-87.5387,-164.53125,9.7527,9.13167,9.76256,0.62103,6.36778,0.00986,0.1011
-87.5387,-163.125,9.85103,9.1901,9.85856,0.66093,6.70925,0.00753,0.0764387
-87.5387,-161.71875,9.93992,9.26601,9.93182,0.67391,6.77983,0.0081,0.0814896
-87.5387,-160.3125,10.0277,9.37462,10.0034,0.65308,6.51276,0.0243,0.242329
-87.5387,-158.90625,10.1077,9.45091,10.08,0.65679,6.49792,0.0277,0.274048
-87.5387,-157.5,10.1762,9.52898,10.1609,0.64722,6.36013,0.0153,0.150351
-87.5387,-156.09375,10.2452,9.55969,10.2204,0.68551,6.69104,0.0248,0.242065
-87.5387,-154.6875,10.297,9.62276,10.2467,0.67424,6.54793,0.0503,0.488492
-87.5387,-153.28125,10.3391,9.69911,10.2895,0.63999,6.19,0.0496,0.479732
-87.5387,-151.875,10.3801,9.74162,10.3358,0.63848,6.151,0.0443,0.426778
-87.5387,-150.46875,10.4154,9.77976,10.3364,0.63564,6.10289,0.079,0.758492
-87.5387,-149.0625,10.4388,9.80989,10.3708,0.62891,6.02473,0.068,0.651416
-87.5387,-147.65625,10.4532,9.81098,10.4079,0.64222,6.14376,0.0453,0.43336
-87.5387,-146.25,10.4583,9.81783,10.3922,0.64047,6.12404,0.0661,0.632034
-87.5387,-144.84375,10.4533,9.818,10.4253,0.6353,6.07751,0.028,0.267858
-87.5387,-143.4375,10.4523,9.84118,10.4082,0.61112,5.84675,0.0441,0.421917
-87.5387,-142.03125,10.4418,9.87619,10.4155,0.56561,5.41679,0.0263,0.251872
-87.5387,-140.625,10.4261,9.85232,10.4029,0.57378,5.5033,0.0232,0.222518
-87.5387,-139.21875,10.4014,9.83806,10.3647,0.56334,5.416,0.0367,0.352837
-87.5387,-137.8125,10.3675,9.81361,10.3444,0.55389,5.34256,0.0231,0.222812
-87.5387,-136.40625,10.324,9.81289,10.345,0.51111,4.9507,0.021,0.20341
-87.5387,-135,10.2847,9.78244,10.3371,0.50226,4.88356,0.0524,0.509495
-87.5387,-133.59375,10.2409,9.77028,10.3274,0.47062,4.59549,0.0865,0.844652
-87.5387,-132.1875,10.1932,9.75942,10.2714,0.43378,4.25558,0.0782,0.767178
-87.5387,-130.78125,10.1414,9.73491,10.2254,0.40649,4.00822,0.084,0.828288
-87.5387,-129.375,10.0839,9.68407,10.1825,0.39983,3.96503,0.0986,0.977796
-87.5387,-127.96875,10.0256,9.61842,10.1864,0.40718,4.0614,0.1608,1.60389
-87.5387,-126.5625,9.96665,9.58359,10.1682,0.38306,3.84342,0.20155,2.02224
-87.5387,-125.15625,9.90392,9.55984,10.1371,0.34408,3.47418,0.23318,2.35442
-87.5387,-123.75,9.84214,9.52506,10.1134,0.31708,3.22166,0.27126,2.75611
-87.5387,-122.34375,9.78413,9.49046,10.1029,0.29367,3.00149,0.31877,3.25803
-87.5387,-120.9375,9.71783,9.48064,10.0665,0.23719,2.44077,0.34867,3.58794
-87.5387,-119.53125,9.64888,9.44034,10.0239,0.20854,2.16129,0.37502,3.88667
-87.5387,-118.125,9.58348,9.40566,9.99847,0.17782,1.85548,0.41499,4.33026
-87.5387,-116.71875,9.52919,9.3767,9.99564,0.15249,1.60024,0.46645,4.89496
-87.5387,-115.3125,9.47122,9.35739,9.98312,0.11383,1.20185,0.5119,5.40479
-87.5387,-113.90625,9.40448,9.32522,9.95541,0.07926,0.84279,0.55093,5.85817
-87.5387,-112.5,9.34367,9.27191,9.93394,0.07176,0.768007,0.59027,6.31732
-87.5387,-111.09375,9.28397,9.24022,9.92219,0.04375,0.471242,0.63822,6.87443
-87.5387,-109.6875,9.22668,9.23872,9.90629,0.01204,0.130491,0.67961,7.3657
-87.5387,-108.28125,9.16966,9.22793,9.88577,0.05827,0.635465,0.71611,7.80956
-87.5387,-106.875,9.10746,9.18969,9.86281,0.08223,0.902886,0.75535,8.29375
-87.5387,-105.46875,9.04906,9.17056,9.83275,0.1215,1.34268,0.78369,8.66046
-87.5387,-104.0625,8.99477,9.14323,9.81763,0.14846,1.65051,0.82286,9.14821
-87.5387,-102.65625,8.93883,9.08275,9.80042,0.14392,1.61005,0.86159,9.63873
-87.5387,-101.25,8.88328,9.05149,9.80035,0.16821,1.89356,0.91707,10.3236
-87.5387,-99.84375,8.83444,9.06151,9.79198,0.22707,2.57028,0.95754,10.8387
-87.5387,-98.4375,8.77785,9.0341,9.77859,0.25625,2.91928,1.00074,11.4007
-87.5387,-97.03125,8.72381,9.00802,9.77186,0.28421,3.25787,1.04805,12.0137
-87.5387,-95.625,8.67294,8.97156,9.73622,0.29862,3.44312,1.06328,12.2597
-87.5387,-94.21875,8.62108,8.94486,9.7143,0.32378,3.75568,1.09322,12.6808
-87.5387,-92.8125,8.56503,8.92525,9.69625,0.36022,4.20571,1.13122,13.2074
-87.5387,-91.40625,8.50613,8.89924,9.6653,0.39311,4.62149,1.15917,13.6275
-87.5387,-90,8.45373,8.86357,9.62926,0.40984,4.84804,1.17553,13.9055
-87.5387,-88.59375,8.39561,8.80621,9.61648,0.4106,4.89065,1.22087,14.5418
-87.5387,-87.1875,8.33987,8.74942,9.57178,0.40955,4.91075,1.23191,14.7713
-87.5387,-85.78125,8.27606,8.74201,9.51597,0.46595,5.63009,1.23991,14.9819
-87.5387,-84.375,8.21375,8.69978,9.47715,0.48603,5.91727,1.2634,15.3815
-87.5387,-82.96875,8.15516,8.65968,9.43833,0.50452,6.18651,1.28317,15.7345
-87.5387,-81.5625,8.09422,8.62073,9.38857,0.52651,6.50477,1.29435,15.991
-87.5387,-80.15625,8.02673,8.56385,9.35636,0.53712,6.69164,1.32963,16.565
-87.5387,-78.75,7.95983,8.49608,9.307,0.53625,6.73695,1.34717,16.9246
-87.5387,-77.34375,7.89417,8.4629,9.24744,0.56873,7.20443,1.35327,17.1427
-87.5387,-75.9375,7.8277,8.42652,9.19866,0.59882,7.65001,1.37096,17.5142
-87.5387,-74.53125,7.76007,8.37023,9.164,0.61016,7.86282,1.40393,18.0917
-87.5387,-73.125,7.68693,8.29259,9.10424,0.60566,7.87909,1.41731,18.4379
-87.5387,-71.71875,7.61624,8.26663,9.02729,0.65039,8.53952,1.41105,18.5269
-87.5387,-70.3125,7.54948,8.23423,8.98035,0.68475,9.07016,1.43087,18.9532
-87.5387,-68.90625,7.47648,8.16544,8.91256,0.68896,9.21503,1.43608,19.208
-87.5387,-67.5,7.40659,8.08226,8.83584,0.67567,9.12255,1.42925,19.297
-87.5387,-66.09375,7.32992,8.01622,8.76692,0.6863,9.36299,1.437,19.6046
-87.5387,-64.6875,7.26091,7.96815,8.70263,0.70724,9.74038,1.44172,19.8559
-87.5387,-63.28125,7.19302,7.91628,8.62915,0.72326,10.055,1.43613,19.9656
-87.5387,-61.875,7.12294,7.8494,8.56673,0.72646,10.1989,1.44379,20.2696
-87.5387,-60.46875,7.04825,7.77058,8.50534,0.72233,10.2484,1.45709,20.6731
-87.5387,-59.0625,6.97825,7.70447,8.43112,0.72622,10.4069,1.45287,20.82
-87.5387,-57.65625,6.91159,7.65318,8.35943,0.74159,10.7297,1.44784,20.948
-87.5387,-56.25,6.84126,7.58218,8.29371,0.74092,10.8302,1.45245,21.2307
-87.5387,-54.84375,6.77506,7.52507,8.22066,0.75001,11.0702,1.4456,21.3371
-87.5387,-53.4375,6.70639,7.46621,8.14865,0.75982,11.3298,1.44226,21.5058
-87.5387,-52.03125,6.64013,7.40955,8.07818,0.76942,11.5874,1.43805,21.657
-87.5387,-50.625,6.56785,7.32417,7.98642,0.75632,11.5155,1.41857,21.5987
-87.5387,-49.21875,6.49977,7.25933,7.92863,0.75956,11.686,1.42886,21.9832
-87.5387,-47.8125,6.43498,7.18554,7.83616,0.75056,11.6638,1.40118,21.7744
-87.5387,-46.40625,6.36792,7.14052,7.78308,0.7726,12.1327,1.41516,22.2233
-87.5387,-45,6.30096,7.0543,7.70025,0.75334,11.956,1.39929,22.2076
-87.5387,-43.59375,6.23541,6.99385,7.6228,0.75844,12.1634,1.38739,22.2502
-87.5387,-42.1875,6.16849,6.92432,7.54966,0.75583,12.2531,1.38117,22.3907
-87.5387,-40.78125,6.10208,6.85012,7.46742,0.74804,12.2588,1.36534,22.375
-87.5387,-39.375,6.04214,6.79702,7.40376,0.75488,12.4936,1.36162,22.5354
-87.5387,-37.96875,5.97411,6.71539,7.323,0.74128,12.4082,1.34889,22.5789
-87.5387,-36.5625,5.90613,6.6357,7.24211,0.72957,12.3528,1.33598,22.6202
-87.5387,-35.15625,5.84352,6.57245,7.16931,0.72893,12.4742,1.32579,22.6882
-87.5387,-33.75,5.77538,6.50842,7.09975,0.73304,12.6925,1.32437,22.9313
-87.5387,-32.34375,5.71329,6.43951,7.03416,0.72622,12.7111,1.32087,23.1193
-87.5387,-30.9375,5.64802,6.36826,6.95572,0.72024,12.7521,1.3077,23.1532
-87.5387,-29.53125,5.58404,6.31098,6.87779,0.72694,13.0182,1.29375,23.1687
-87.5387,-28.125,5.51939,6.2342,6.8025,0.71481,12.9509,1.28311,23.2473
-87.5387,-26.71875,5.45432,6.15695,6.73191,0.70263,12.8821,1.27759,23.4235
-87.5387,-25.3125,5.39441,6.10752,6.64876,0.71311,13.2194,1.25435,23.2528
-87.5387,-23.90625,5.3295,6.02937,6.56954,0.69987,13.132,1.24004,23.2675
-87.5387,-22.5,5.26566,5.95605,6.49285,0.69039,13.1112,1.22719,23.3055
-87.5387,-21.09375,5.20352,5.89465,6.42219,0.69113,13.282,1.21867,23.4201
-87.5387,-19.6875,5.14159,5.82037,6.35215,0.67878,13.2018,1.21056,23.5445
-87.5387,-18.28125,5.08075,5.7498,6.27118,0.66905,13.1683,1.19043,23.4302
-87.5387,-16.875,5.0195,5.68428,6.20777,0.66478,13.2439,1.18827,23.6731
-87.5387,-15.46875,4.96117,5.61797,6.13883,0.6568,13.2388,1.17766,23.7375
-87.5387,-14.0625,4.9025,5.54966,6.05871,0.64716,13.2006,1.15621,23.5841
-87.5387,-12.65625,4.84495,5.48585,5.98779,0.6409,13.2282,1.14284,23.5883
-87.5387,-11.25,4.79105,5.43653,5.92072,0.64548,13.4726,1.12967,23.5788
-87.5387,-9.84375,4.73335,5.36915,5.85213,0.6358,13.4323,1.11878,23.6361
-87.5387,-8.4375,4.67913,5.30444,5.79426,0.62531,13.3638,1.11513,23.832
-87.5387,-7.03125,4.6254,5.24469,5.729,0.61929,13.3889,1.1036,23.8596
-87.5387,-5.625,4.57364,5.1704,5.66817,0.59676,13.0478,1.09453,23.9313
-87.5387,-4.21875,4.52338,5.11448,5.60503,0.5911,13.0677,1.08165,23.9124
-87.5387,-2.8125,4.47612,5.06853,5.55433,0.59241,13.2349,1.07821,24.088
-87.5387,-1.40625,4.42805,5.01304,5.49782,0.58499,13.211,1.06977,24.1589
-86.14147,0,4.2785,4.90254,5.28374,0.62404,14.5855,1.00524,23.4952
-86.14147,1.40625,4.21345,4.83006,5.21299,0.61661,14.6343,0.99954,23.7226
-86.14147,2.8125,4.14883,4.75446,5.14178,0.60563,14.5976,0.99295,23.9333
-86.14147,4.21875,4.08897,4.68757,5.08163,0.5986,14.6394,0.99266,24.2765
-86.14147,5.625,4.03018,4.62484,5.00771,0.59466,14.7552,0.97753,24.2552
-86.14147,7.03125,3.97557,4.56648,4.95554,0.59091,14.8635,0.97997,24.6498
-86.14147,8.4375,3.92245,4.4961,4.89688,0.57365,14.6248,0.97443,24.8424
-86.14147,9.84375,3.87184,4.43024,4.85344,0.5584,14.4221,0.9816,25.3523
-86.14147,11.25,3.82189,4.38517,4.80229,0.56328,14.7383,0.9804,25.6522
-86.14147,12.65625,3.77678,4.32671,4.75344,0.54993,14.5608,0.97666,25.8596
-86.14147,14.0625,3.73212,4.27298,4.70214,0.54086,14.492,0.97002,25.9911
-86.14147,15.46875,3.68868,4.22917,4.65372,0.54049,14.6527,0.96504,26.1622
-86.14147,16.875,3.64588,4.18433,4.60153,0.53845,14.7687,0.95565,26.2118
-86.14147,18.28125,3.60408,4.13377,4.55474,0.52969,14.697,0.95066,26.3773
-86.14147,19.6875,3.56477,4.07966,4.50499,0.51489,14.4438,0.94022,26.3753
-86.14147,21.09375,3.5253,4.04191,4.46397,0.51661,14.6544,0.93867,26.6267
-86.14147,22.5,3.48474,4.00081,4.41219,0.51607,14.8094,0.92745,26.6146
-86.14147,23.90625,3.44599,3.94644,4.3686,0.50045,14.5227,0.92261,26.7734
-86.14147,25.3125,3.40887,3.90994,4.31697,0.50107,14.699,0.9081,26.6393
-86.14147,26.71875,3.37092,3.86162,4.27681,0.4907,14.5569,0.90589,26.8737
-86.14147,28.125,3.3371,3.80929,4.23347,0.47219,14.1497,0.89637,26.8607
-86.14147,29.53125,3.30124,3.77142,4.1956,0.47018,14.2425,0.89436,27.0916
-86.14147,30.9375,3.26503,3.73014,4.15181,0.46511,14.2452,0.88678,27.1599
-86.14147,32.34375,3.23102,3.68785,4.11406,0.45683,14.1389,0.88304,27.3301
-86.14147,33.75,3.19505,3.63515,4.07226,0.4401,13.7744,0.87721,27.4553
-86.14147,35.15625,3.16061,3.59423,4.0322,0.43362,13.7195,0.87159,27.5766
-86.14147,36.5625,3.12637,3.55441,3.98967,0.42804,13.6913,0.8633,27.6135
-86.14147,37.96875,3.09211,3.5091,3.95709,0.41699,13.4856,0.86498,27.9738
-86.14147,39.375,3.0574,3.46465,3.91273,0.40725,13.3201,0.85533,27.9757
-86.14147,40.78125,3.02497,3.42797,3.86373,0.403,13.3224,0.83876,27.7279
-86.14147,42.1875,2.99378,3.39992,3.82167,0.40614,13.5661,0.82789,27.6537
-86.14147,43.59375,2.96249,3.35545,3.78437,0.39296,13.2645,0.82188,27.7429
-86.14147,45,2.93231,3.31786,3.73797,0.38555,13.1483,0.80566,27.4753
-86.14147,46.40625,2.90424,3.28254,3.69651,0.3783,13.0258,0.79227,27.2798
-86.14147,47.8125,2.87694,3.25705,3.66715,0.38011,13.2123,0.79021,27.467
-86.14147,49.21875,2.85154,3.22508,3.63019,0.37354,13.0996,0.77865,27.3063
-86.14147,50.625,2.82887,3.20545,3.58814,0.37658,13.312,0.75927,26.84
-86.14147,52.03125,2.80565,3.18266,3.56588,0.37701,13.4375,0.76023,27.0964
-86.14147,53.4375,2.78501,3.166,3.53714,0.38099,13.68,0.75213,27.0064
-86.14147,54.84375,2.76626,3.14463,3.50762,0.37837,13.678,0.74136,26.8001
-86.14147,56.25,2.7494,3.12492,3.49077,0.37552,13.6583,0.74137,26.9648
-86.14147,57.65625,2.73395,3.10756,3.46983,0.37361,13.6656,0.73588,26.9164
-86.14147,59.0625,2.71983,3.10174,3.44412,0.38191,14.0417,0.72429,26.63
-86.14147,60.46875,2.7069,3.08078,3.42741,0.37388,13.8121,0.72051,26.6175
-86.14147,61.875,2.69708,3.07029,3.41617,0.37321,13.8376,0.71909,26.6618
-86.14147,63.28125,2.68718,3.05689,3.40212,0.36971,13.7583,0.71494,26.6056
-86.14147,64.6875,2.682,3.04427,3.39245,0.36227,13.5075,0.71045,26.4896
-86.14147,66.09375,2.67715,3.0416,3.38549,0.36445,13.6134,0.70834,26.4587
-86.14147,67.5,2.6757,3.03247,3.37448,0.35677,13.3337,0.69878,26.1158
-86.14147,68.90625,2.67364,3.03804,3.36659,0.3644,13.6294,0.69295,25.9178
-86.14147,70.3125,2.67331,3.0234,3.36595,0.35009,13.0958,0.69264,25.9095
-86.14147,71.71875,2.67367,3.02539,3.36582,0.35172,13.155,0.69215,25.8876
-86.14147,73.125,2.6776,3.02611,3.37173,0.34851,13.0158,0.69413,25.9236
-86.14147,74.53125,2.68141,3.02658,3.36898,0.34517,12.8727,0.68757,25.6421
-86.14147,75.9375,2.68749,3.0196,3.37104,0.33211,12.3576,0.68355,25.4345
-86.14147,77.34375,2.694,3.02384,3.37905,0.32984,12.2435,0.68505,25.4287
-86.14147,78.75,2.70357,3.02598,3.38053,0.32241,11.9253,0.67696,25.0395
-86.14147,80.15625,2.71059,3.02944,3.3806,0.31885,11.7631,0.67001,24.7182
-86.14147,81.5625,2.72128,3.03273,3.38983,0.31145,11.445,0.66855,24.5675
-86.14147,82.96875,2.73195,3.04072,3.40009,0.30877,11.3022,0.66814,24.4565
-86.14147,84.375,2.74375,3.04779,3.40893,0.30404,11.0812,0.66518,24.2435
-86.14147,85.78125,2.75484,3.05053,3.41095,0.29569,10.7335,0.65611,23.8166
-86.14147,87.1875,2.7676,3.05516,3.41945,0.28756,10.3902,0.65185,23.5529
-86.14147,88.59375,2.77901,3.05822,3.42733,0.27921,10.0471,0.64832,23.3292
-86.14147,90,2.79255,3.05908,3.42913,0.26653,9.54432,0.63658,22.7957
-86.14147,91.40625,2.80519,3.06731,3.4287,0.26212,9.34411,0.62351,22.227
-86.14147,92.8125,2.81813,3.06698,3.4342,0.24885,8.83032,0.61607,21.861
-86.14147,94.21875,2.83359,3.07379,3.43727,0.2402,8.47688,0.60368,21.3044
-86.14147,95.625,2.8486,3.08019,3.44324,0.23159,8.12996,0.59464,20.8748
-86.14147,97.03125,2.86463,3.09036,3.44687,0.22573,7.8799,0.58224,20.3251
-86.14147,98.4375,2.88142,3.09611,3.45624,0.21469,7.45084,0.57482,19.9492
-86.14147,99.84375,2.9005,3.10387,3.46621,0.20337,7.01155,0.56571,19.5039
-86.14147,101.25,2.91915,3.10872,3.47266,0.18957,6.49401,0.55351,18.9613
-86.14147,102.65625,2.94002,3.12604,3.48178,0.18602,6.32717,0.54176,18.4271
-86.14147,104.0625,2.96319,3.13677,3.49823,0.17358,5.85788,0.53504,18.0562
-86.14147,105.46875,2.98912,3.15207,3.5125,0.16295,5.45144,0.52338,17.5095
-86.14147,106.875,3.01793,3.1684,3.53094,0.15047,4.98587,0.51301,16.9987
-86.14147,108.28125,3.04813,3.18711,3.54949,0.13898,4.55952,0.50136,16.4481
-86.14147,109.6875,3.08317,3.20957,3.57548,0.1264,4.09968,0.49231,15.9677
