geonameid,name,asciiname,latitude,longitude,population
5392593,San Ramon,San Ramon,37.77993,-121.97802,72148
5392868,Sanger,Sanger,36.70801,-119.55597,24270
5392900,Santa Ana,Santa Ana,33.74557,-117.86783,324528
5392952,Santa Barbara,Santa Barbara,34.42083,-119.69819,88410
5393015,Santa Clara,Santa Clara,37.35411,-121.95524,116468
5393049,Santa Clarita,Santa Clarita,34.39166,-118.54259,176320
5393052,Santa Cruz,Santa Cruz,36.97412,-122.0308,59946
5393128,Santa Fe Springs,Santa Fe Springs,33.94724,-118.08535,16223
5393180,Santa Maria,Santa Maria,34.95303,-120.43572,99553
5393212,Santa Monica,Santa Monica,34.01945,-118.49119,89736
5393245,Santa Paula,Santa Paula,34.35417,-119.05927,29321
5393287,Santa Rosa,Santa Rosa,38.44047,-122.71443,167815
5393429,Santee,Santee,32.83838,-116.97392,53413
5393485,Saratoga,Saratoga,37.26383,-122.02301,29926
5393971,Scotts Valley,Scotts Valley,37.05106,-122.01468,11580
5394086,Seal Beach,Seal Beach,33.74141,-118.10479,24168
5394136,Seaside,Seaside,36.61107,-121.85162,33025
5394329,Selma,Selma,36.57078,-119.61208,23219
5394842,Shafter,Shafter,35.50051,-119.27178,16988
5395244,Sherman Oaks,Sherman Oaks,34.15112,-118.44925,52677
5395622,Sierra Madre,Sierra Madre,34.16167,-118.05285,10917
5395754,Signal Hill,Signal Hill,33.80446,-118.16785,11016
5396003,Simi Valley,Simi Valley,34.26945,-118.78148,124237
5396974,Solana Beach,Solana Beach,32.99116,-117.27115,12867
5397018,Soledad,Soledad,36.42469,-121.32632,25738
5397095,Sonoma,Sonoma,38.29186,-122.45804,10648
5397376,South El Monte,South El Monte,34.05195,-118.04673,20116
5397603,South Gate,South Gate,33.95474,-118.21202,94396
5397664,South Lake Tahoe,South Lake Tahoe,38.93324,-119.98435,21403
5397717,South Pasadena,South Pasadena,34.11612,-118.15035,25619
5397765,South San Francisco,South San Francisco,37.65466,-122.40775,63632
5397777,South San Jose Hills,South San Jose Hills,34.01279,-117.90478,20551
5397841,South Whittier,South Whittier,33.96085,-118.04173,57156
5397851,South Yuba City,South Yuba City,39.11656,-121.63913,15217
5398277,Spring Valley,Spring Valley,32.74477,-116.99892,28205
5398563,Stanford,Stanford,37.42411,-122.16608,13809
5398630,Stanton,Stanton,33.80252,-117.99312,38186
5399020,Stockton,Stockton,37.9577,-121.29078,291707
5399629,Suisun,Suisun,38.23825,-122.04024,28111
5399901,Sun City,Sun City,33.70919,-117.19726,19579
5400075,Sunnyvale,Sunnyvale,37.36883,-122.03635,140081
5401297,Tehachapi,Tehachapi,35.13219,-118.44897,14414
5401395,Temecula,Temecula,33.49364,-117.14836,100097
5401469,Temple City,Temple City,34.10723,-118.05785,35558
5402405,Thousand Oaks,Thousand Oaks,34.17056,-118.83759,126683
5403022,Torrance,Torrance,33.83585,-118.34063,145438
5403191,Tracy,Tracy,37.73965,-121.42522,82922
5403676,Truckee,Truckee,39.32796,-120.18325,16180
5403783,Tulare,Tulare,36.20773,-119.34734,59278
5404024,Turlock,Turlock,37.49466,-120.84659,68549
5404119,Tustin,Tustin,33.74585,-117.82617,75540
5404122,North Tustin,North Tustin,33.76446,-117.79394,24917
5404198,Twentynine Palms,Twentynine Palms,34.13556,-116.05417,25048
5404476,Ukiah,Ukiah,39.15017,-123.20778,16075
5404555,Union City,Union City,37.59577,-122.01913,69516
5404794,Universal City,Universal City,34.1389,-118.35341,105000
5404915,Upland,Upland,37.90631,-122.06496,64173
5407030,Walnut Park,Walnut Park,33.96807,-118.22507,15966
5407529,Watsonville,Watsonville,36.91023,-121.75689,51199
5407908,West Carson,West Carson,33.82168,-118.29257,21699
5407933,West Covina,West Covina,34.06862,-117.93895,106098
5408076,West Hollywood,West Hollywood,34.09001,-118.36174,34399
5408191,West Puente Valley,West Puente Valley,34.05168,-117.9684,22636
5408211,West Sacramento,West Sacramento,38.58046,-121.53023,48744
5408406,Westminster,Westminster,33.75918,-118.00673,89701
5408431,Westmont,Westmont,33.9414,-118.3023,31853
5409059,Whittier,Whittier,33.97918,-118.03284,85331
5409260,Wildomar,Wildomar,33.59891,-117.28004,32176
5409768,Willowbrook,Willowbrook,33.91696,-118.25507,35983
5410004,Windsor,Windsor,38.54713,-122.81638,26801
5410129,Winter Gardens,Winter Gardens,32.83116,-116.93336,20631
5410144,Winton,Winton,37.38938,-120.61325,10613
5410382,Woodcrest,Woodcrest,33.88224,-117.35727,14347
5410430,Woodland,Woodland,38.67852,-121.7733,55468
5410438,Woodland Hills,Woodland Hills,34.16834,-118.60592,70000
5410902,Yorba Linda,Yorba Linda,33.88863,-117.81311,64234
5411015,Yuba City,Yuba City,39.14045,-121.61691,64925
5411046,Yucaipa,Yucaipa,34.03362,-117.04309,51367
5411079,Yucca Valley,Yucca Valley,34.11417,-116.43224,20700
5412199,Arvada,Arvada,39.80276,-105.08748,106433
5412347,Aurora,Aurora,39.72943,-104.83192,325078
5413519,Berkley,Berkley,39.80443,-105.02609,11207
5414069,Black Forest,Black Forest,39.01305,-104.70081,13116
5414941,Brighton,Brighton,39.98526,-104.82053,33352
5415035,Broomfield,Broomfield,39.92054,-105.08665,55889
5416005,Cañon City,Canon City,38.44098,-105.24245,16400
5416329,Castle Rock,Castle Rock,39.37221,-104.85609,48231
5416357,Castlewood,Castlewood,39.58471,-104.90109,25271
5416541,Centennial,Centennial,39.57916,-104.87692,100377
5417041,Cimarron Hills,Cimarron Hills,38.85861,-104.69886,16161
5417258,Clifton,Clifton,39.09193,-108.44898,19889
5417598,Colorado Springs,Colorado Springs,38.83388,-104.82136,416427
5417657,Columbine,Columbine,39.58777,-105.06943,24280
5417737,Commerce City,Commerce City,39.80832,-104.93387,45913
5419384,Denver,Denver,39.73915,-104.9847,600158
5420241,Durango,Durango,37.27528,-107.88007,16887
5420885,Edwards,Edwards,39.64499,-106.5942,10266
5421250,Englewood,Englewood,39.64777,-104.98776,30255
5421709,Federal Heights,Federal Heights,39.85137,-104.99859,11467
5422140,Fort Carson,Fort Carson,38.73749,-104.78886,13813
5422191,Fountain,Fountain,38.68222,-104.70081,25846
5422534,Fruita,Fruita,39.15887,-108.72899,12646
5423294,Golden,Golden,39.75554,-105.2211,18867
5423573,Grand Junction,Grand Junction,39.06387,-108.55065,58566
5423908,Greenwood Village,Greenwood Village,39.61721,-104.95081,13925
5425043,Highlands Ranch,Highlands Ranch,39.55388,-104.96943,96713
5427207,Ken Caryl,Ken Caryl,39.57726,-105.11687,32438
5427771,Lafayette,Lafayette,39.9936,-105.08971,24453
5427946,Lakewood,Lakewood,39.70471,-105.08137,142980
5429032,Littleton,Littleton,39.61332,-105.01665,41737
5429208,Lone Tree,Lone Tree,39.55171,-104.8863,10218
5429522,Louisville,Louisville,39.97776,-105.13193,18376
5431710,Montrose,Montrose,38.47832,-107.87617,19132
5433124,Northglenn,Northglenn,39.88554,-104.9872,35789
5434006,Parker,Parker,39.5186,-104.76136,45297
5435464,Pueblo,Pueblo,38.25445,-104.60914,106595
5435477,Pueblo West,Pueblo West,38.35,-104.72275,29637
5438567,Sherrelwood,Sherrelwood,39.83776,-105.00137,18287
5439752,Southglenn,Southglenn,39.58721,-104.95276,42268
5440838,Superior,Superior,39.95276,-105.1686,12483
5441384,The Pinery,The Pinery,39.45527,-104.73442,10517
5441492,Thornton,Thornton,39.86804,-104.97192,118772
5443482,Welby,Welby,39.83665,-104.95915,14846
5443910,Westminster,Westminster,39.83665,-105.0372,106114
5443948,Wheat Ridge,Wheat Ridge,39.7661,-105.07721,30166
5445298,Dodge City,Dodge City,37.7528,-100.01708,27340
5445439,Garden City,Garden City,37.97169,-100.87266,26658
5445820,Liberal,Liberal,37.04308,-100.921,20525
5454627,Alamogordo,Alamogordo,32.89953,-105.96026,30403
5454711,Albuquerque,Albuquerque,35.08449,-106.65114,545852
5455796,Artesia,Artesia,32.84233,-104.4033,11301
5460459,Carlsbad,Carlsbad,32.42067,-104.22884,26138
5461353,Chaparral,Chaparral,32.02376,-106.38566,14631
5462393,Clovis,Clovis,34.4048,-103.20523,37775
5464806,Deming,Deming,32.2687,-107.75864,14855
5467024,Española,Espanola,35.99113,-106.08058,10224
5467328,Farmington,Farmington,36.72806,-108.21869,45877
5468773,Gallup,Gallup,35.52808,-108.74258,21678
5471578,Hobbs,Hobbs,32.70261,-103.13604,34122
5475352,Las Cruces,Las Cruces,32.31232,-106.77834,97618
5475433,Las Vegas,Las Vegas,35.59393,-105.2239,13753
5476825,Los Alamos,Los Alamos,35.88808,-106.30697,12019
5476913,Los Lunas,Los Lunas,34.80617,-106.73336,14835
5477090,Lovington,Lovington,32.94401,-103.34855,11009
5481793,North Valley,North Valley,35.17338,-106.62336,11333
5484874,Portales,Portales,34.18619,-103.3344,12280
5487811,Rio Rancho,Rio Rancho,35.23338,-106.66447,87521
5488441,Roswell,Roswell,33.39427,-104.52302,48366
5490263,Santa Fe,Santa Fe,35.68698,-105.9378,67947
5491487,Silver City,Silver City,32.77008,-108.28033,10315
5492450,South Valley,South Valley,35.01005,-106.67808,40976
5493403,Sunland Park,Sunland Park,31.7965,-106.57999,14106
5500539,Boulder City,Boulder City,35.97859,-114.83249,15023
5501344,Carson City,Carson City,39.1638,-119.7674,55274
5503766,Enterprise,Enterprise,36.02525,-115.24194,108481
5504003,Fernley,Fernley,39.60797,-119.25183,19368
5504473,Gardnerville Ranchos,Gardnerville Ranchos,38.88824,-119.74129,11312
5505411,Henderson,Henderson,36.0397,-114.98194,257729
5506956,Las Vegas,Las Vegas,36.17497,-115.13722,583756
5508180,Mesquite,Mesquite,36.80553,-114.06719,15276
5509403,North Las Vegas,North Las Vegas,36.19886,-115.1175,216961
5509851,Pahrump,Pahrump,36.20829,-115.98391,36441
5509952,Paradise,Paradise,36.09719,-115.14666,223167
5511077,Reno,Reno,39.52963,-119.8138,225221
5512827,Spanish Springs,Spanish Springs,39.64908,-119.70741,15064
5512862,Sparks,Sparks,39.53491,-119.75269,90264
5512909,Spring Valley,Spring Valley,36.10803,-115.245,178395
5513307,Sun Valley,Sun Valley,39.5963,-119.77602,19299
5513343,Sunrise Manor,Sunrise Manor,36.21108,-115.07306,189372
5515110,Whitney,Whitney,36.07081,-115.08416,38585
5515345,Winchester,Winchester,36.12997,-115.11889,27978
5515743,Guymon,Guymon,36.6828,-101.48155,11442
5516233,Amarillo,Amarillo,35.222,-101.8313,190695
5516288,Andrews,Andrews,32.31872,-102.54572,11088
5517061,Big Spring,Big Spring,32.2504,-101.47874,27282
5517469,Borger,Borger,35.66782,-101.39739,13251
5518239,Canyon,Canyon,34.98033,-101.9188,13303
5520076,Del Rio,Del Rio,29.36273,-100.89676,35591
5520552,Dumas,Dumas,35.86559,-101.97324,14691
5520677,Eagle Pass,Eagle Pass,28.70914,-100.49952,26248
5520993,El Paso,El Paso,31.75872,-106.48693,649121
5523074,Hereford,Hereford,34.81506,-102.3977,15370
5523369,Horizon City,Horizon City,31.69261,-106.20748,16735
5525042,Levelland,Levelland,33.58732,-102.37796,13542
5525577,Lubbock,Lubbock,33.57786,-101.85517,229573
5526337,Midland,Midland,31.99735,-102.07791,111147
5527554,Odessa,Odessa,31.84568,-102.36764,99940
5527953,Pampa,Pampa,35.53616,-100.95987,17994
5528450,Plainview,Plainview,34.18479,-101.70684,22194
5530022,San Angelo,San Angelo,31.46377,-100.43704,93200
5530058,San Elizario,San Elizario,31.58511,-106.27276,13603
5530921,Snyder,Snyder,32.71789,-100.91762,11202
5530932,Socorro,Socorro,31.65456,-106.30331,32013
5530937,Socorro Mission Number 1 Colonia,Socorro Mission Number 1 Colonia,31.63622,-106.29054,28637
5531968,Sweetwater,Sweetwater,32.47095,-100.40594,10906
5533366,West Odessa,West Odessa,31.84235,-102.49876,22707
5536630,Cedar City,Cedar City,37.67748,-113.06189,28857
5540831,Hurricane,Hurricane,37.17526,-113.28995,13748
5546220,Saint George,Saint George,37.10415,-113.58412,72897
5549222,Washington,Washington,37.13054,-113.50829,18761
5550192,West Sedona,West Sedona,34.86724,-111.80543,11299
5550368,Wasco,Wasco,35.59412,-119.34095,25545
5551498,Anthem,Anthem,33.86726,-112.14682,21700
5551535,Apache Junction,Apache Junction,33.41505,-111.54958,35840
5551665,Arizona City,Arizona City,32.75589,-111.67096,10475
5552301,Avondale,Avondale,33.4356,-112.3496,76238
5554072,Juneau,Juneau,58.30194,-134.41972,31275
5555235,Lea Hill,Lea Hill,47.32621,-122.18151,13182
5558953,Arcata,Arcata,40.86652,-124.08284,17231
5559320,Bayside,Bayside,40.84235,-124.06367,17132
5563397,Eureka,Eureka,40.80207,-124.16367,27191
5563839,Fortuna,Fortuna,40.59819,-124.15728,11926
5567770,McKinleyville,McKinleyville,40.94652,-124.10062,15177
5570065,Red Bluff,Red Bluff,40.17849,-122.23583,14076
5570160,Redding,Redding,40.58654,-122.39168,89861
5571109,Shasta Lake,Shasta Lake,40.68043,-122.37084,10164
5572400,Susanville,Susanville,40.41628,-120.65301,17947
5574991,Boulder,Boulder,40.01499,-105.27055,97385
5576859,Erie,Erie,40.05026,-105.04998,18135
5576909,Evans,Evans,40.37637,-104.69219,18537
5577008,Firestone,Firestone,40.11248,-104.93664,10147
5577147,Fort Collins,Fort Collins,40.58526,-105.08442,143986
5577158,Fort Morgan,Fort Morgan,40.25026,-103.79995,11315
5577592,Greeley,Greeley,40.42331,-104.70913,92889
5579276,Longmont,Longmont,40.16721,-105.10193,86270
5579368,Loveland,Loveland,40.39776,-105.07498,66859
5582371,Steamboat Springs,Steamboat Springs,40.48498,-106.83172,12088
5582392,Sterling,Sterling,40.62554,-103.20771,14777
5583509,Windsor,Windsor,40.47748,-104.90136,18644
5583997,Ammon,Ammon,43.46964,-111.96664,13816
5586093,Blackfoot,Blackfoot,43.19047,-112.34498,11899
5586437,Boise,Boise,43.6135,-116.20345,145987
5587385,Burley,Burley,42.53574,-113.79279,10345
5587698,Caldwell,Caldwell,43.66294,-116.68736,46237
5588842,Chubbuck,Chubbuck,42.92075,-112.46609,13922
5589173,Coeur d'Alene,Coeur d'Alene,47.67768,-116.78047,44137
5591778,Eagle,Eagle,43.69544,-116.35401,19908
5593814,Garden City,Garden City,43.62211,-116.23817,10972
5595320,Hayden,Hayden,47.76602,-116.78658,13294
5596475,Idaho Falls,Idaho Falls,43.46658,-112.03414,56813
5597034,Jerome,Jerome,42.72407,-114.51865,10890
5597955,Kuna,Kuna,43.49183,-116.42012,15210
5598538,Lewiston,Lewiston,46.41655,-117.01766,31894
5598542,Lewiston Orchards,Lewiston Orchards,46.38044,-116.97543,31422
5600685,Meridian,Meridian,43.61211,-116.39151,75092
5601538,Moscow,Moscow,46.73239,-117.00017,23800
5601615,Mountain Home,Mountain Home,43.13295,-115.6912,14206
5601933,Nampa,Nampa,43.54072,-116.56346,81557
5604045,Pocatello,Pocatello,42.8713,-112.44553,54255
5604353,Post Falls,Post Falls,47.71796,-116.95159,27574
5605242,Rexburg,Rexburg,43.82602,-111.78969,25484
5610810,Twin Falls,Twin Falls,42.56297,-114.46087,44125
5640350,Billings,Billings,45.78329,-108.50069,104170
5641727,Bozeman,Bozeman,45.67965,-111.03856,37280
5642934,Butte,Butte,46.00382,-112.53474,34190
5655240,Great Falls,Great Falls,47.50024,-111.30081,58505
5656882,Helena,Helena,46.59271,-112.03611,28190
5660340,Kalispell,Kalispell,48.19579,-114.31291,19927
5666639,Missoula,Missoula,46.87215,-113.994,66788
5688025,Bismarck,Bismarck,46.80833,-100.78374,61272
5688789,Dickinson,Dickinson,46.87918,-102.78962,17787
5690366,Mandan,Mandan,46.82666,-100.88958,18331
5690532,Minot,Minot,48.23251,-101.29627,40888
5692947,Williston,Williston,48.14697,-103.61797,14716
5697939,North Platte,North Platte,41.12389,-100.76542,24733
5699404,Scottsbluff,Scottsbluff,41.86663,-103.66717,15039
5703670,Elko,Elko,40.83242,-115.76312,18297
5708894,Spring Creek,Spring Creek,40.72659,-115.5859,12361
5710756,Albany,Albany,44.63651,-123.10593,50158
5711099,Aloha,Aloha,45.49428,-122.86705,49425
5711149,Altamont,Altamont,42.20681,-121.73722,19257
5711789,Ashland,Ashland,42.19458,-122.70948,20078
5713376,Beaverton,Beaverton,45.48706,-122.80371,89803
5713587,Bend,Bend,44.05817,-121.31531,76639
5713759,Bethany,Bethany,45.55789,-122.8676,20646
5717758,Canby,Canby,45.2629,-122.69259,15829
5718492,Cedar Mill,Cedar Mill,45.52484,-122.81093,14546
5718601,Central Point,Central Point,42.37596,-122.91643,17169
5720495,Coos Bay,Coos Bay,43.3665,-124.21789,15967
5720639,Cornelius,Cornelius,45.51984,-123.05983,11869
5720727,Corvallis,Corvallis,44.56457,-123.26204,54462
5722064,Dallas,Dallas,44.91928,-123.31705,14583
5722088,Damascus,Damascus,45.41762,-122.45898,10539
5725846,Eugene,Eugene,44.05207,-123.08675,156185
5727190,Forest Grove,Forest Grove,45.51984,-123.11066,21083
5727382,Four Corners,Four Corners,44.9279,-122.98371,15947
5728429,Gladstone,Gladstone,45.38068,-122.59481,11497
5729080,Grants Pass,Grants Pass,42.43901,-123.32839,34533
5729485,Gresham,Gresham,45.49818,-122.43148,105594
5730183,Happy Valley,Happy Valley,45.44679,-122.53037,13903
5730675,Hayesville,Hayesville,44.98595,-122.98287,19936
5731070,Hermiston,Hermiston,45.84041,-119.28946,16745
5731371,Hillsboro,Hillsboro,45.52289,-122.98983,91611
5734711,Keizer,Keizer,44.99012,-123.02621,36478
5735238,Klamath Falls,Klamath Falls,42.22487,-121.78167,20840
5735537,La Grande,La Grande,45.32458,-118.08772,13082
5735724,Lake Oswego,Lake Oswego,45.42067,-122.67065,36619
5736218,Lebanon,Lebanon,44.53651,-122.90703,15518
5736378,Lents,Lents,45.47984,-122.56731,20156
5739936,McMinnville,McMinnville,45.21012,-123.19872,32187
5740099,Medford,Medford,42.32652,-122.87559,74907
5740900,Milwaukie,Milwaukie,45.44623,-122.63926,20291
5742726,Newberg,Newberg,45.30012,-122.97316,22068
5743731,Oak Grove,Oak Grove,45.41679,-122.64009,16629
5743753,Oak Hills,Oak Hills,45.54123,-122.84121,11333
5744166,Ontario,Ontario,44.02655,-116.96294,11366
5744253,Oregon City,Oregon City,45.35734,-122.60676,31859
5745380,Pendleton,Pendleton,45.67208,-118.7886,16612
5746545,Portland,Portland,45.52345,-122.67621,583776
5747882,Redmond,Redmond,44.27262,-121.17392,26215
5749352,Roseburg,Roseburg,43.2165,-123.34174,21181
5750041,Saint Helens,Saint Helens,45.864,-122.80649,12883
5750162,Salem,Salem,44.9429,-123.0351,154637
5751632,Sherwood,Sherwood,45.35651,-122.8401,18194
5754005,Springfield,Springfield,44.04624,-123.02203,59403
5756304,The Dalles,The Dalles,45.59456,-121.17868,13620
5756758,Tigard,Tigard,45.43123,-122.77149,48035
5757477,Troutdale,Troutdale,45.53929,-122.38731,15962
5757506,Tualatin,Tualatin,45.38401,-122.76399,26054
5760009,West Linn,West Linn,45.36568,-122.61231,25109
5761287,Wilsonville,Wilsonville,45.29984,-122.77371,19509
5761708,Woodburn,Woodburn,45.14373,-122.85537,24080
5767918,Pierre,Pierre,44.36832,-100.35097,13646
5768233,Rapid City,Rapid City,44.08054,-103.23101,67956
5769288,Spearfish,Spearfish,44.49082,-103.85937,10494
5771826,Bountiful,Bountiful,40.88939,-111.88077,42552
5771960,Brigham City,Brigham City,41.51021,-112.0155,17899
5772418,Canyon Rim,Canyon Rim,40.70661,-111.82188,10062
5772654,Centerville,Centerville,40.918,-111.87216,15335
5772959,Clearfield,Clearfield,41.11078,-112.02605,30112
5773001,Clinton,Clinton,41.13967,-112.0505,20426
5773304,Cottonwood Heights,Cottonwood Heights,40.61967,-111.81021,33433
5774001,Draper,Draper,40.52467,-111.86382,42274
5774215,Eagle Mountain,Eagle Mountain,40.31412,-112.00688,21415
5774301,East Millcreek,East Millcreek,40.69995,-111.81049,20816
5774662,Farmington,Farmington,40.9805,-111.88744,18275
5775782,Herriman,Herriman,40.51411,-112.03299,21785
5775863,Highland,Highland,40.44995,-111.77021,15523
5776008,Holladay,Holladay,40.66884,-111.82466,26472
5776715,Kaysville,Kaysville,41.03522,-111.93855,27300
5776727,Kearns,Kearns,40.65995,-111.99633,35731
5777107,Layton,Layton,41.06022,-111.97105,67311
5777224,Lehi,Lehi,40.39162,-111.85077,47407
5777332,Lindon,Lindon,40.34329,-111.72076,10070
5777544,Logan,Logan,41.73549,-111.83439,48174
5777793,Magna,Magna,40.70911,-112.10161,26505
5778244,Midvale,Midvale,40.61106,-111.89994,27964
5778352,Millcreek,Millcreek,40.68689,-111.87549,62139
5778755,Murray,Murray,40.66689,-111.88799,46746
5779036,North Ogden,North Ogden,41.30716,-111.96022,17357
5779068,North Salt Lake,North Salt Lake,40.84856,-111.90688,16322
5779206,Ogden,Ogden,41.223,-111.97383,82825
5779333,Oquirrh,Oquirrh,40.6305,-112.03383,11668
5779334,Orem,Orem,40.2969,-111.69465,88328
5779548,Payson,Payson,40.0444,-111.73215,18294
5779816,Pleasant Grove,Pleasant Grove,40.36412,-111.73854,33509
5780026,Provo,Provo,40.23384,-111.65853,112488
5780557,Riverton,Riverton,40.52189,-111.9391,38753
5780802,Roy,Roy,41.16161,-112.02633,36884
5780993,Salt Lake City,Salt Lake City,40.76078,-111.89105,186440
5781061,Sandy City,Sandy City,40.57204,-111.86056,87461
5781070,Sandy Hills,Sandy Hills,40.58106,-111.85077,89575
5781087,Saratoga Springs,Saratoga Springs,40.34912,-111.90466,17781
5781765,South Jordan Heights,South Jordan Heights,40.56384,-111.94938,37141
